14,#,#,#,#,#disable_bgbs,#,#,#,#,#,#,#,#
14,#,#,#,#,#hash_7dd35595d2a7953a,#,#,#,#,#,#,#,#
14,#,#,#,#,#hash_c2ef6223096d3ca,#,#,#,#,#,#,#,#
14,#,#,#,#,#disable_hud,#,#,#,#,#,#,#,#
14,#,#,#,#,#disable_regen,#,#,#,#,#,#,#,#
15,#pooped,#hash_3a126573362283f2,#hash_41d2d10a19d5e162,#,#defend_area,#hash_700c6fa6449bec58,#hash_2ea09148e2b8bef7,#hash_5898b81572f90c84,#zone_poop_deck,#zone_poop_deck_lower,#,#,#
15,#,#,#,#,#hash_32cdfeca4a793d78,#,#,#,#,#,#,#,#
16,#lever_again,#hash_47d77a590180224b,#hash_45b36a3eb813b45d,#,#restrict_loadout,#leveraction,#,#,#,#,#,#,#
16,#,#,#,#,#hash_6c768f3c15d55377,#hash_5a202c5d6f53d672,#,#,#,#,#,#,#
17,#hash_1ef88568dc0c7bb7,#hash_4abb03b57a547954,#hash_6d2530f930efc11c,#,#headshots_only,#,#,#,#,#,#,#,#
17,#,#,#,#,#no_ads,#,#,#,#,#,#,#,#
18,#powerless,#hash_569c87a91821557d,#hash_5d6b3a4351a86c7,#,#no_powerups,#,#,#,#,#,#,#,#
18,#,#,#,#,#close_quarters,#,#,#,#,#,#,#,#
19,#hash_688cadd3926481fb,#hash_51f2ce5521044126,#hash_10b276fac753c556,#,#damage_drains_points,#25,#,#,#,#,#,#,#
20,#hash_3d5b9b6a34582b5d,#hash_5ff4184a20005456,#hash_3367be9cb3de4426,#,#defend_area,#hash_785790caa9c4050e,#hash_4101f1034b6bb306,#hash_60cb7078f7d454a5,#zone_engine,#zone_upper_engine_room,#,#,#
20,#,#,#,#,#special_enemy,#stoker,#20,#30,#hash_64096a5a5d944158,#,#,#,#
20,#,#,#,#,#hash_6c768f3c15d55377,#random_blindness,#,#,#,#,#,#,#
20,#,#,#,#,#give_reward,#hash_20e46acec43f89e9,#hash_47257c1e41559994,#hash_fd6b3df8a0ba964,#hash_70d008641f35a1f0,#,#,#,#
21,#hash_137949e8443fd071,#hash_2045bfcb4ec0b4ad,#hash_43062aaa02d5d217,#,#acquire_weapon,#hero_lv3_weapon,#,#,#,#,#,#,#
21,#,#,#,#,#hash_64d77357e69aee75,#hash_6c6c8f6b349b8751,#,#,#,#,#,#,#
21,#,#,#,#,#hash_6840f605489bddc2,#hash_6c6c8f6b349b8751,#,#,#,#,#,#,#
22,#hash_915a159c190c686,#hash_de300c470db85c8,#hash_67e9b1725f4892d0,#,#hash_3746f3c279f7a5ea,#15,#20,#25,#30,#,#,#,#
22,#,#,#,#,#double_damage,#,#,#,#,#,#,#,#
23,#press_start,#hash_31952300837d21df,#hash_6ae39edd46d28071,#,#reset_loadout,#zombie_fists,#,#,#,#,#,#,#
24,#unhealthy,#hash_53312ce351118dea,#hash_e2ea7c626d786da,#,#hash_250115340b2e27a5,#,#50,#15,#1,#25,#,#,#
24,#,#,#,#,#hash_69bf786a279d4ca6,#,#zone_engine,#zone_upper_engine_room,#,#,#,#,#
25,#fore,#hash_2b3de11ad126b0d1,#hash_7042938200bbf8eb,#,#defend_area,#s_destination_forecastle,#hash_38c04b840a758d4,#hash_4722942539bdd37,#zone_forecastle_upper,#zone_forecastle_lower,#,#,#
25,#,#,#,#,#force_archetypes,#blight_father,#,#,#,#,#,#,#
25,#,#,#,#,#hash_c2ef6223096d3ca,#,#,#,#,#,#,#,#
25,#,#,#,#,#hash_5124770c13a75bab,#health,#10,#crouch,#,#,#,#,#
26,#fast_times,#hash_135c709adddc1d4c,#hash_7311ba12d382bab4,#,#timeout,#hash_6e1d873c28de9fc2,#hash_644ab7ffec4f69b0,#15,#120,#240,#300,#300,#
26,#,#,#,#,#close_quarters,#,#,#,#,#,#,#,#
27,#hash_4185591323b4a06d,#hash_3a063977a514dc83,#hash_19e29bd4de29fc15,#,#restrict_loadout,#leveraction,#,#,#,#,#,#,#
27,#,#,#,#,#hash_322751dde777c910,#ads,#25,#,#,#,#,#,#
28,#hash_7aff6c8730240d5,#hash_1869d963fd636a2e,#hash_1ede7e0a996d091e,#,#disable_hud,#,#,#,#,#,#,#,#
28,#,#,#,#,#no_ads,#,#,#,#,#,#,#,#
29,#unpacked,#hash_62e5639262d1db05,#hash_30f600e52b287acf,#,#hash_7dd35595d2a7953a,#,#,#,#,#,#,#,#
29,#,#,#,#,#hash_322751dde777c910,#sprint,#5,#,#,#,#,#,#
29,#,#,#,#,#hash_163077e21e01f4a7,#60,#,#,#,#,#,#,#
30,#hash_37f11d9a44a08099,#hash_5caca63ea5d79d4f,#hash_190dd5ec5f5612c1,#,#friendly_fire,#3,#,#,#,#,#,#,#
30,#,#,#,#,#defend_area,#hash_3c9744dde32b0ee,#hash_ac52d58f0973396,#hash_319a657e16bbd595,#hash_7963c65332b7e93,#hash_741b5ca9e59fbd8,#zone_grand_stairs_c_deck,#hash_149c826eca312a02,#hash_3a509d58d70350f9
30,#,#,#,#,#force_archetypes,#blight_father,#,#,#,#,#,#,#
30,#,#,#,#,#restrict_controls,#invert,#,#,#,#,#,#,#
30,#,#,#,#,#give_reward,#fastest_time_to_complete_round_30,#hash_2b5c1c69bebf4f4,#hash_18f9261a2caa7739,#hash_7de12be102824219,#hash_65a6063dd5dc5425,#1,#,#
