25,#fore,7#hash_17e3a3f14546d5c8,7#hash_29d26eeaa3e882d0,7#,#defend_area,#s_destination_forecastle,#hash_38c04b840a758d4,#hash_4722942539bdd37,#zone_forecastle_upper,#zone_forecastle_lower,#,#,#
25,#,7#,7#,7#,#force_archetypes,#blight_father,#,#,#,#,#,#,#
25,#,7#,7#,7#,#hash_c2ef6223096d3ca,#,#,#,#,#,#,#,#
26,#fast_times,7#hash_2ba21fc947980ab9,7#hash_6f5fce8b5cc56f93,7#,#timeout,#hash_6e1d873c28de9fc2,#hash_644ab7ffec4f69b0,#15,#120,#240,#300,#300,#
27,#hash_4185591323b4a06d,7#hash_1b52c63b66477cd2,7#hash_4add0651a1e51e02,7#,#restrict_loadout,#leveraction,#,#,#,#,#,#,#
28,#hash_7aff6c8730240d5,7#hash_b4e63cebd9c4526,7#hash_617bd4b683c55156,7#,#disable_hud,#,#,#,#,#,#,#,#
29,#unpacked,7#hash_3adffaef19634741,7#hash_10c2b841cbdf513b,7#,#hash_7dd35595d2a7953a,#,#,#,#,#,#,#,#
30,#hash_37f11d9a44a08099,7#hash_2c1aa9723e93ded2,7#hash_4536b98326030402,7#,#defend_area,#hash_3c9744dde32b0ee,#hash_ac52d58f0973396,#hash_319a657e16bbd595,#zone_grand_stairs_a_deck,#zone_grand_stairs_b_deck,#zone_grand_stairs_c_deck,#zone_grand_stairs_d_deck,#zone_grand_stairs_bottom
30,#,7#,7#,7#,#force_archetypes,#blight_father,#,#,#,#,#,#,#
30,#,7#,7#,7#,#give_reward,#fastest_time_to_complete_round_30,#hash_f60cd1936dfe2ae,#uie_trial_medal_gold,#hash_455678c15cd3bb55,#hash_2c88c6128e0be61,#1,#,#
