10017,#hash_660f842f7d97edcc,1,#hash_660f842f7d97edcc,3,1,?0
10018,#hash_37a6781050049cc4,1,#hash_37a6781050049cc4,3,1,?0
10019,#hash_26f8726bc08d080c,1,#hash_26f8726bc08d080c,3,1,?0
10020,#hash_47f2f8fa5afb9d01,1,#hash_47f2f8fa5afb9d01,3,1,?0
10021,#hash_2e97dac7aef215da,1,#hash_2e97dac7aef215da,3,1,?0
10022,#hash_4b2b63ef119a97e5,1,#hash_4b2b63ef119a97e5,3,1,?0
10023,#hash_23e14aee63c48afc,1,#hash_23e14aee63c48afc,3,1,?0
10024,#hash_1ed264699cc951b,1,#hash_1ed264699cc951b,3,1,?0
10025,#hash_d18e3651f508489,1,#hash_d18e3651f508489,3,1,?0
10026,#hash_264228bd931f8deb,1,#hash_264228bd931f8deb,3,1,?0
10027,#hash_469703d9a67cf0dd,1,#hash_469703d9a67cf0dd,3,1,?0
10028,#hash_bda5f100f182228,1,#hash_bda5f100f182228,3,1,?0
10029,#hash_1d68713877c674d8,1,#hash_1d68713877c674d8,3,1,?0
10030,#hash_29c44b5c02f1674d,1,#hash_29c44b5c02f1674d,3,1,?0
10031,#hash_49548f9cffbc23b1,1,#hash_49548f9cffbc23b1,3,1,?0
10032,#hash_5ec4310df5255d7c,1,#hash_5ec4310df5255d7c,3,1,?0
10033,#hash_57e191df429b849b,1,#hash_57e191df429b849b,3,1,?0
10034,#hash_4510de827483df7f,1,#hash_4510de827483df7f,3,1,?0
10035,#hash_35d3b04e631ba3a4,1,#hash_35d3b04e631ba3a4,3,1,?0
10036,#hash_2a79ee2bb63d7c94,1,#hash_2a79ee2bb63d7c94,3,1,?0
10037,#hash_45b74ebf1ab2fd47,1,#hash_45b74ebf1ab2fd47,3,1,?0
10038,#hash_ca75e54eb5e5ef8,1,#hash_ca75e54eb5e5ef8,3,1,?0
10039,#hash_73a8663654fdba0b,1,#hash_73a8663654fdba0b,3,1,?0
10040,#hash_4fa0008b60deaab4,1,#hash_4fa0008b60deaab4,3,1,?0
10041,#hash_7ea5ab346a8be398,1,#hash_7ea5ab346a8be398,3,1,?0
10042,#hash_674ddfad917fa524,1,#hash_674ddfad917fa524,3,1,?0
10043,#hash_4840654e4b2597a5,1,#hash_4840654e4b2597a5,3,1,?0
10044,#hash_5903b7c9559be1e,1,#hash_5903b7c9559be1e,3,1,?0
10045,#hash_31951837e7c9b9ef,1,#hash_31951837e7c9b9ef,3,1,?0
10046,#hash_276886a0fbac5de0,1,#hash_276886a0fbac5de0,3,1,?0
10047,#hash_741b3c0ab3e7a55f,1,#hash_741b3c0ab3e7a55f,3,1,?0
10048,#hash_3f50e5536ee788ab,1,#hash_3f50e5536ee788ab,3,1,?0
10049,#hash_7861508178a93a0f,1,#hash_7861508178a93a0f,3,1,?0
10050,#hash_31a6484e36a0a20f,1,#hash_31a6484e36a0a20f,3,1,?0
10051,#hash_6b52fb637a3c29cb,1,#hash_6b52fb637a3c29cb,3,1,?0
10052,#hash_473a8eefc745db7b,1,#hash_473a8eefc745db7b,3,1,?0
10053,#hash_1246b2a33b8739f4,1,#hash_1246b2a33b8739f4,3,1,?0
10054,#hash_586557e86aef88fd,1,#hash_586557e86aef88fd,3,1,?0
10055,#hash_34056df55815ffbe,1,#hash_34056df55815ffbe,3,1,?0
10056,#hash_1832bdb2f1aba003,1,#hash_1832bdb2f1aba003,3,1,?0
10057,#hash_4985d4f734fdbfce,1,#hash_4985d4f734fdbfce,3,1,?0
10058,#hash_2156d88add08f25f,1,#hash_2156d88add08f25f,3,1,?0
10059,#hash_598fa84b33596a56,1,#hash_598fa84b33596a56,3,1,?0
10060,#hash_38fb96360f792879,1,#hash_38fb96360f792879,3,1,?0
10061,#hash_33860b3e1663bea9,1,#hash_33860b3e1663bea9,3,1,?0
10062,#hash_67b25dee32314d8d,1,#hash_67b25dee32314d8d,3,1,?0
10063,#hash_512615d6a9739dfa,1,#hash_512615d6a9739dfa,3,1,?0
10064,#hash_5dbf89f59ac323e3,1,#hash_5dbf89f59ac323e3,3,1,?0
10065,#hash_7e50b569c6374446,1,#hash_7e50b569c6374446,3,1,?0
10066,#hash_d55e7fc2ab89041,1,#hash_d55e7fc2ab89041,3,1,?0
10067,#hash_20583033219fa6aa,1,#hash_20583033219fa6aa,3,1,?0
10068,#hash_53542c30ea90ca02,1,#hash_53542c30ea90ca02,3,1,?0
10069,#hash_6b23bf478e392be0,1,#hash_6b23bf478e392be0,3,1,?0
10070,#hash_f916a0b9718fb8,1,#hash_f916a0b9718fb8,3,1,?0
10071,#hash_1ffdd36f8bcda97d,1,#hash_1ffdd36f8bcda97d,3,1,?0
10072,#hash_42b7ebc5926b0008,1,#hash_42b7ebc5926b0008,3,1,?0
20001,#hash_5f67f3e8adbeb98a,1,#hash_5f67f3e8adbeb98a,3,1,?0
20002,#hash_1d1b3fe36f24b6ac,1,#hash_1d1b3fe36f24b6ac,3,1,?0
20003,#hash_63e1c91ddca36b58,1,#hash_63e1c91ddca36b58,3,1,?0
20004,#hash_78214e78d4159f84,1,#hash_78214e78d4159f84,3,1,?0
20005,#hash_1075c38287814aa0,1,#hash_1075c38287814aa0,3,1,?0
20006,#hash_518ce6f8a5567a08,1,#hash_518ce6f8a5567a08,3,1,?0
20007,#hash_8f83854f9aa068e,1,#hash_8f83854f9aa068e,3,1,?0
20008,#hash_783240d7e11018c9,1,#hash_783240d7e11018c9,3,1,?0
20009,#hash_3f1070327daed588,1,#hash_3f1070327daed588,3,1,?0
20010,#hash_355152b5a8de61ef,1,#hash_355152b5a8de61ef,3,1,?0
20011,#hash_117aee9968655de3,1,#hash_117aee9968655de3,3,1,?0
20012,#hash_3ddcd024e6e13a32,1,#hash_3ddcd024e6e13a32,3,1,?0
20013,#hash_d693aab50d25b96,1,#hash_d693aab50d25b96,3,1,?0
20014,#hash_2809e14b0f3b4c5e,1,#hash_2809e14b0f3b4c5e,3,1,?0
20015,#hash_4a14b348f01ad76d,1,#hash_4a14b348f01ad76d,3,1,?0
20016,#hash_40186850547832f7,1,#hash_40186850547832f7,3,1,?0
20017,#hash_35e52e40ab6d1223,1,#hash_35e52e40ab6d1223,3,1,?0
20018,#hash_421c3b5196a40f99,1,#hash_421c3b5196a40f99,3,1,?0
20019,#hash_61c7d530de491c8d,1,#hash_61c7d530de491c8d,3,1,?0
20020,#hash_a75db3f2b544591,1,#hash_a75db3f2b544591,3,1,?0
20021,#hash_8c7ac8fa81d9bc3,1,#hash_8c7ac8fa81d9bc3,3,1,?0
20022,#hash_64a10fd107fcf644,1,#hash_64a10fd107fcf644,3,1,?0
30001,#hash_759f87f4e42ffcd3,1,#hash_759f87f4e42ffcd3,3,0,?0
30002,#hash_5aa9aaa3efcc8c08,1,#hash_5aa9aaa3efcc8c08,3,0,?0
30003,#hash_6887bad7ad79485b,1,#hash_6887bad7ad79485b,3,0,?0
30004,#hash_354e673137b60582,1,#hash_354e673137b60582,3,0,?0
30005,#hash_4974be997d299342,1,#hash_4974be997d299342,3,0,?0
30006,#hash_7dfd3b61c51584fd,1,#hash_7dfd3b61c51584fd,3,0,?0
30007,#hash_b47dacccdb18663,1,#hash_b47dacccdb18663,3,0,?0
30008,#hash_475aacbeb2b4fe0c,1,#hash_475aacbeb2b4fe0c,3,0,?0
30009,#hash_4d1e895f9313c6b,1,#hash_4d1e895f9313c6b,3,0,?0
30010,#hash_3178840f53beab88,1,#hash_3178840f53beab88,3,0,?0
30011,#hash_4f442f95b647960b,1,#hash_4f442f95b647960b,3,0,?0
30012,#hash_47a744f5c776d978,1,#hash_47a744f5c776d978,3,0,?0
30013,#hash_6cde879eb969cfbb,1,#hash_6cde879eb969cfbb,3,0,?0
30014,#hash_781e103e02826009,1,#hash_781e103e02826009,3,0,?0
30015,#hash_b6b948aac4bd4c,1,#hash_b6b948aac4bd4c,3,0,?0
30016,#hash_7af98643fc22ffd5,1,#hash_7af98643fc22ffd5,3,0,?0
30017,#hash_7a3b8f92688f1d73,1,#hash_7a3b8f92688f1d73,3,0,?0
30018,#hash_4489902e9dbb55aa,1,#hash_4489902e9dbb55aa,3,0,?0
30019,#hash_56a15f4e4fa5f4b7,1,#hash_56a15f4e4fa5f4b7,3,0,?0
30020,#hash_4a8bbc38f59c2743,1,#hash_4a8bbc38f59c2743,3,0,?0
30021,#hash_33c68058207bfb41,1,#hash_33c68058207bfb41,3,0,?0
30022,#hash_442b84244ca6a613,1,#hash_442b84244ca6a613,3,0,?0
30023,#hash_126eeecb48b8db2e,1,#hash_126eeecb48b8db2e,3,0,?0
30024,#hash_38b41a1f3105c462,1,#hash_38b41a1f3105c462,3,0,?0
30025,#hash_16a10697c6afa82,1,#hash_16a10697c6afa82,3,0,?0
30026,#hash_299f40b6488b37df,1,#hash_299f40b6488b37df,3,0,?0
30027,#hash_1a937aa7eeb3cde3,1,#hash_1a937aa7eeb3cde3,3,0,?0
30028,#hash_4e5a4f28d918179c,1,#hash_4e5a4f28d918179c,3,0,?0
30029,#hash_88b286a634040c6,1,#hash_88b286a634040c6,3,0,?0
30030,#hash_672bb6ed2dd40cab,1,#hash_672bb6ed2dd40cab,3,0,?0
30031,#hash_257283d6c7065a1e,1,#hash_257283d6c7065a1e,3,0,?0
30032,#hash_5a030c886808c790,1,#hash_5a030c886808c790,3,0,?0
30033,#hash_1db0aaefc2baceb4,1,#hash_1db0aaefc2baceb4,3,0,?0
30034,#hash_1f11b620a6de486b,1,#hash_1f11b620a6de486b,3,0,?0
30035,#hash_507eaa1fcb5caa86,1,#hash_507eaa1fcb5caa86,3,0,?0
30036,#hash_456b19c561097c1b,1,#hash_456b19c561097c1b,3,0,?0
30037,#hash_722a0179c583fff8,1,#hash_722a0179c583fff8,3,0,?0
30038,#hash_5a5fa0b7ecf7bce5,1,#hash_5a5fa0b7ecf7bce5,3,0,?0
30039,#hash_35f2db5e4f5935be,1,#hash_35f2db5e4f5935be,3,0,?0
30040,#hash_71ed95630568c0a5,1,#hash_71ed95630568c0a5,3,0,?0
30041,#hash_2eccd05bcbd822f,1,#hash_2eccd05bcbd822f,3,0,?0
30042,#hash_2277f12631eb5323,1,#hash_2277f12631eb5323,3,0,?0
30043,#hash_2d05bf381b6a45be,1,#hash_2d05bf381b6a45be,3,0,?0
30044,#hash_e0f3cb0f4c8c82d,1,#hash_e0f3cb0f4c8c82d,3,0,?0
30045,#hash_f680c899a8e4c85,1,#hash_f680c899a8e4c85,3,0,?0
30046,#hash_3b61416d88d5e278,1,#hash_3b61416d88d5e278,3,0,?0
30047,#hash_14a819778a6fccbb,1,#hash_14a819778a6fccbb,3,0,?0
30048,#hash_1d8d86a4615a816e,1,#hash_1d8d86a4615a816e,3,0,?0
30049,#hash_747a0c756c61f799,1,#hash_747a0c756c61f799,3,0,?0
30050,#hash_3574ca7394ce67df,1,#hash_3574ca7394ce67df,3,0,?0
30051,#hash_37d3b7cdc643e3ed,1,#hash_37d3b7cdc643e3ed,3,0,?0
30052,#hash_59ad299e60457948,1,#hash_59ad299e60457948,3,0,?0
30053,#hash_64983d80a1a8a0bc,1,#hash_64983d80a1a8a0bc,3,0,?0
30054,#hash_2ce85363da5ddf3c,1,#hash_2ce85363da5ddf3c,3,0,?0
30055,#hash_753c6b07e7f0d102,1,#hash_753c6b07e7f0d102,3,0,?0
40001,#hash_3a8e1cd16ced090d,1,#hash_3a8e1cd16ced090d,3,1,?0
40002,#hash_667f2b93bcb7cf97,1,#hash_667f2b93bcb7cf97,3,1,?0
40003,#hash_d0e756015e4f2e4,1,#hash_d0e756015e4f2e4,3,1,?0
40004,#hash_15d3178944567fc8,1,#hash_15d3178944567fc8,3,1,?0
40005,#hash_26960896e41b052e,1,#hash_26960896e41b052e,3,1,?0
40006,#hash_24a6fe1d38c78fa6,1,#hash_24a6fe1d38c78fa6,3,1,?0
40007,#hash_917ca1622ee909,1,#hash_917ca1622ee909,3,1,?0
40008,#hash_55566633fad3906,1,#hash_55566633fad3906,3,1,?0
40009,#hash_787c6658b5d8e5ab,1,#hash_787c6658b5d8e5ab,3,1,?0
40010,#hash_209c6ecb45a25a6a,1,#hash_209c6ecb45a25a6a,3,1,?0
40011,#hash_76a6aeacc63e7ce7,1,#hash_76a6aeacc63e7ce7,3,1,?0
40012,#hash_16305079185fffb7,1,#hash_16305079185fffb7,3,1,?0
40013,#hash_101e4b07a4707d36,1,#hash_101e4b07a4707d36,3,1,?0
40014,#hash_64c765ebb1ad37db,1,#hash_64c765ebb1ad37db,3,1,?0
40015,#hash_403147407bd1decc,1,#hash_403147407bd1decc,3,1,?0
40016,#hash_6c95edbb431aa4e2,1,#hash_6c95edbb431aa4e2,3,1,?0
40017,#hash_5f4ee5f31ebf4597,1,#hash_5f4ee5f31ebf4597,3,1,?0
40018,#hash_27068f5b82298af6,1,#hash_27068f5b82298af6,3,1,?0
40019,#hash_6e74e2826c57979a,1,#hash_6e74e2826c57979a,3,1,?0
40020,#hash_614322e468d90148,1,#hash_614322e468d90148,3,1,?0
40021,#hash_222aca7930cc6c4f,1,#hash_222aca7930cc6c4f,3,1,?0
40022,#hash_20b07175517ed179,1,#hash_20b07175517ed179,3,1,?0
40023,#hash_375ede206821cb1,1,#hash_375ede206821cb1,3,1,?0
40024,#hash_443909a5b54c22b9,1,#hash_443909a5b54c22b9,3,1,?0
40025,#hash_48730ce04835417f,1,#hash_48730ce04835417f,3,1,?0
40026,#hash_2c9ffdfc4e716112,1,#hash_2c9ffdfc4e716112,3,1,?0
40027,#hash_5468af4499f0c7fe,1,#hash_5468af4499f0c7fe,3,1,?0
40028,#hash_3be4286ceb86e3ee,1,#hash_3be4286ceb86e3ee,3,1,?0
40029,#hash_662a7934c69c5aa7,1,#hash_662a7934c69c5aa7,3,1,?0
40030,#hash_427ce6c8328c38d0,1,#hash_427ce6c8328c38d0,3,1,?0
40031,#hash_3ff60e8cd6dabd89,1,#hash_3ff60e8cd6dabd89,3,1,?0
40032,#hash_42580a6cc2bf989e,1,#hash_42580a6cc2bf989e,3,1,?0
40033,#hash_4b331df1cf084980,1,#hash_4b331df1cf084980,3,1,?0
40034,#hash_55d855a64a351c16,1,#hash_55d855a64a351c16,3,1,?0
40035,#hash_3f01fdb33d536780,1,#hash_3f01fdb33d536780,3,1,?0
40036,#hash_5d572a379b7adf62,1,#hash_5d572a379b7adf62,3,1,?0
40037,#hash_579396af83d0d2b6,1,#hash_579396af83d0d2b6,3,1,?0
40038,#hash_165a9439e9bfe79e,1,#hash_165a9439e9bfe79e,3,1,?0
40039,#hash_80a5bc9c87ee9ae,1,#hash_80a5bc9c87ee9ae,3,1,?0
40040,#hash_1d768bc95604897d,1,#hash_1d768bc95604897d,3,1,?0
40041,#hash_4bc7882cf1404beb,1,#hash_4bc7882cf1404beb,3,1,?0
40042,#hash_683a35f38b014b9,1,#hash_683a35f38b014b9,3,1,?0
40043,#hash_6d2f5796b496e676,1,#hash_6d2f5796b496e676,3,1,?0
40044,#hash_7d40878d77a51836,1,#hash_7d40878d77a51836,3,1,?0
40045,#hash_29c133baf1e0570a,1,#hash_29c133baf1e0570a,3,1,?0
40046,#hash_69ce9185eb96006,1,#hash_69ce9185eb96006,3,1,?0
40047,#hash_3e6ea7a7898a0816,1,#hash_3e6ea7a7898a0816,3,1,?0
40048,#hash_762415d6941c625e,1,#hash_762415d6941c625e,3,1,?0
40049,#hash_372bbe55a27ec4af,1,#hash_372bbe55a27ec4af,3,1,?0
40050,#hash_1dbb5150a78086fb,1,#hash_1dbb5150a78086fb,3,1,?0
40051,#hash_67444eea6c3a2b4,1,#hash_67444eea6c3a2b4,3,1,?0
40052,#hash_6f4d7d1506be4c97,1,#hash_6f4d7d1506be4c97,3,1,?0
40053,#hash_395b9be57a35044e,1,#hash_395b9be57a35044e,3,1,?0
40054,#hash_533d85cab61c7cbe,1,#hash_533d85cab61c7cbe,3,1,?0
40055,#hash_47ce5d5ec0614886,1,#hash_47ce5d5ec0614886,3,1,?0
40056,#hash_6bdbeb895b012fb2,1,#hash_6bdbeb895b012fb2,3,1,?0
40057,#hash_137173b281445b4d,1,#hash_137173b281445b4d,3,1,?0
40058,#hash_114034ef741c57c,1,#hash_114034ef741c57c,3,1,?0
40059,#hash_158213f4ee12211e,1,#hash_158213f4ee12211e,3,1,?0
40060,#hash_17ed7af10aadfdbf,1,#hash_17ed7af10aadfdbf,3,1,?0
40061,#hash_1567f7b8fb5d379a,1,#hash_1567f7b8fb5d379a,3,1,?0
40062,#hash_500fb646c4b9ca1a,1,#hash_500fb646c4b9ca1a,3,1,?0
40063,#hash_7e50a6cdb307039a,1,#hash_7e50a6cdb307039a,3,1,?0
