281994333,#hash_54440a9cf03a8419,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,12,#hash_0,#hash_0,745560141,745560141,5
203635680,#hash_547e6273fb411af4,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,12,#hash_0,#hash_0,740388969,740388969,5
203892326,#hash_195282cd0ddf91c2,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,12,#hash_0,#hash_0,870050022,870050022,5
226604900,#hash_166cf1a4f9d9fdd4,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,11,#hash_0,#hash_0,834538020,834538020,5
203705067,#hash_a13099c5f6cca92,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,11,#hash_0,#hash_0,800457818,800457818,5
256596485,#hash_507a32f6ccf4446c,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,8,#hash_0,#hash_0,704020440,704020440,5
207824450,#hash_1e3e7cd6e0d6bac2,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,8,#hash_0,#hash_0,715720832,715720832,5
288848157,#hash_750cbe618a57daea,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,6,#hash_0,#hash_0,822379158,822379158,5
245776201,#hash_3991e3c900214bb5,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,4,#hash_0,#hash_0,762378618,762378618,5
247680341,#hash_3d4fffc67131852a,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,6,#hash_0,#hash_0,712634484,712634484,5
221425016,#hash_3271758694bac379,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,6,#hash_0,#hash_0,847531251,847531251,5
221772662,#hash_47f97a110312c7ec,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,4,#hash_0,#hash_0,711725418,711725418,5
208536664,#hash_389b23eece045425,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,4,#hash_0,#hash_0,898768040,898768040,5
229784186,#hash_2d46b37f115baa08,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,6,#hash_0,#hash_0,862772551,862772551,5
219973331,#hash_3c9ca4d5a0c68bf5,#gesture,#rare,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,4,#hash_0,#hash_0,887537756,887537756,5
246559891,#hash_36d8d2968e6d963d,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,6,#hash_0,#hash_0,798395775,798395775,5
297754498,#hash_61d78942a5cd05af,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,8,#hash_0,#hash_0,772231482,772231482,5
246925921,#hash_15bc3f2052afae5c,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,4,#hash_0,#hash_0,819337367,819337367,5
253189084,#hash_2d7fd399807024e8,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,10,#hash_0,#hash_0,708651471,708651471,5
259831234,#hash_56d693af1d0418b5,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,11,#hash_0,#hash_0,883716184,883716184,5
221120281,#hash_3382f9e80ca679a1,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,11,#hash_0,#hash_0,881624331,881624331,5
231222193,#hash_76702ef5b45ce55b,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,12,#hash_0,#hash_0,708538178,708538178,5
260762224,#hash_35928649181c600,#jump_kit,#legendary,#hash_0,#hash_0,#hash_0,#hash_0,#hash_0,12,#hash_0,#hash_0,760190890,760190890,5
244236944,#camo_active_sig_ar_modular_porcelain_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_modular_t8,4,#hash_0,#hash_0,838307432,838307432,5
229095075,#camo_active_sig_pistol_revolver_cyberpunk_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#pistol_revolver_t8,3,#hash_0,#hash_0,708460060,708460060,5
254523307,#camo_active_sig_sniper_fastrechamber_western_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#sniper_fastrechamber_t8,4,#hash_0,#hash_0,774033473,774033473,5
298071754,#camo_active_sig_smg_fastburst_diy_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_fastburst_t8,9,#hash_0,#hash_0,770619045,770619045,5
281483511,#camo_active_sig_ar_standard_adventure_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_standard_t8,10,#hash_0,#hash_0,711449226,711449226,5
232608576,#camo_active_sig_pistol_burst_raven_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#pistol_burst_t8,8,#hash_0,#hash_0,776408066,776408066,5
253356058,#camo_active_sig_pistol_fullauto_arcade_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#pistol_fullauto_t8,11,#hash_0,#hash_0,716114371,716114371,5
234220492,#camo_active_sig_tr_flechette_rivermonster_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#tr_flechette_t8,11,#hash_0,#hash_0,872821684,872821684,5
232096031,#camo_active_sig_shotgun_fullauto_construction_base,#hash_3d74cf5a087733f7,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#shotgun_fullauto_t8,11,#hash_0,#hash_0,752658663,752658663,5
271447873,#melee_amuletfist_t8,#melee_weapon,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#melee_amuletfist_t8,12,#hash_0,#hash_0,779648413,779648413,5
233839238,#loot_ar_damage_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_damage_t8,5,#hash_0,#hash_0,775909368,775909368,5
224915041,#loot_ar_standard_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_standard_t8,4,#hash_0,#hash_0,839007879,839007879,5
247106891,#loot_ar_stealth_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_stealth_t8,6,#hash_0,#hash_0,899033073,899033073,5
251040964,#loot_dlc_breifcase_smg_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_folding_t8,6,#hash_0,#hash_0,854846829,854846829,5
234436563,#loot_dlc_full_autoshotgun_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#shotgun_fullauto_t8,6,#hash_0,#hash_0,719495541,719495541,5
211692971,#loot_dlc_mini_14_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#sniper_mini14_t8,9,#hash_0,#hash_0,840870391,840870391,5
231091219,#loot_pistol_fullauto_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#pistol_fullauto_t8,4,#hash_0,#hash_0,848834351,848834351,5
283359387,#loot_shotgun_pump_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#shotgun_pump_t8,9,#hash_0,#hash_0,816864212,816864212,5
238317979,#loot_smg_burst_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_fastburst_t8,4,#hash_0,#hash_0,708435013,708435013,5
275985373,#loot_smg_capacity_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_capacity_t8,5,#hash_0,#hash_0,897865027,897865027,5
289523769,#loot_smg_fastfire_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_fastfire_t8,6,#hash_0,#hash_0,823090409,823090409,5
269559536,#loot_smg_handling_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#smg_handling_t8,9,#hash_0,#hash_0,879526888,879526888,5
219289682,#loot_lmg_mark_48_seal_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#lmg_stealth_t8,10,#hash_0,#hash_0,844804474,844804474,5
283851516,#loot_tr_flechette_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#tr_flechette_t8,10,#hash_0,#hash_0,814814350,814814350,5
284592688,#loot_ar_peacekeeper_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#ar_peacekeeper_t8,10,#hash_0,#hash_0,730547368,730547368,5
205757857,#loot_sniper_quickscope_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#sniper_quickscope_t8,5,#hash_0,#hash_0,798547440,798547440,5
262367089,#loot_lmg_heavy_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#lmg_heavy_t8,11,#hash_0,#hash_0,868812499,868812499,5
276534126,#loot_pistol_revolver_mk2,#mk2,#ultra,#hash_0,#hash_0,#hash_0,#hash_0,#pistol_revolver_t8,11,#hash_0,#hash_0,818702419,818702419,5
248062948,#hash_68761679a95ae6f0,#decal,#epic,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_313d62d5610c5398,#hash_0,999,#hash_0,#hash_0,747659118,747659118,0
266847433,#hash_5a75c23f3421128b,#decal,#epic,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_2ee9de92a5463a22,#hash_0,999,#hash_0,#hash_0,713038249,713038249,0
240450973,#hash_122876c2cee9501d,#decal,#epic,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_128e3c1f597291bd,#hash_0,999,#hash_0,#hash_0,894529462,894529462,0
221996507,#hash_1ebb9cd954774994,#decal,#epic,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_4e64b457d15297ba,#hash_0,999,#hash_0,#hash_0,700731036,700731036,0
280139502,#hash_1bb8dc8d5459dc73,#decal,#epic,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_6b4bc4dbd5818992,#hash_0,999,#hash_0,#hash_0,733047606,733047606,0
268450508,#hash_78401fa0bb5b1408,#decal,#epic,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_1b3aac898d5dcc19,#hash_0,999,#hash_0,#hash_0,873625700,873625700,0
291484684,#hash_352de497ae9c17fd,#decal,#epic,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_313d62d5610c5398,#hash_0,999,#hash_0,#hash_0,848489871,848489871,0
210712092,#hash_3a2cb185200766e0,#decal,#epic,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_2ee9de92a5463a22,#hash_0,999,#hash_0,#hash_0,799777524,799777524,0
212552003,#hash_25d5d9726eadd26,#decal,#epic,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_128e3c1f597291bd,#hash_0,999,#hash_0,#hash_0,701480831,701480831,0
292017447,#hash_116f7d0e32abf165,#decal,#epic,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_4e64b457d15297ba,#hash_0,999,#hash_0,#hash_0,848131785,848131785,0
207235591,#hash_3af8696191152452,#decal,#epic,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_6b4bc4dbd5818992,#hash_0,999,#hash_0,#hash_0,835297339,835297339,0
256709042,#hash_182928a00b20ca09,#decal,#epic,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_1b3aac898d5dcc19,#hash_0,999,#hash_0,#hash_0,727636972,727636972,0
257538925,#hash_3290d69a7c8115b,#decal,#legendary,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86,#hash_0,999,#hash_0,#hash_0,814252044,814252044,0
248830137,#hash_39b273ab2c68d466,#decal,#legendary,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_910c5b0c256aeba,#hash_0,999,#hash_0,#hash_0,783522069,783522069,0
227783671,#hash_3ede930932a5fe30,#decal,#legendary,#hash_0,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_536c0d4dd6a242c1,#hash_0,999,#hash_0,#hash_0,720323905,720323905,0
285924222,#hash_61130b3a97d61c84,#decal,#legendary,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_5bc10e971d2861c,#hash_0,999,#hash_0,#hash_0,873404036,873404036,0
277413802,#hash_7b989ac8a7586720,#decal,#legendary,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_2ddfdfcc8f4938a0,#hash_0,999,#hash_0,#hash_0,838827003,838827003,0
210351121,#hash_632e686268922489,#decal,#legendary,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_47ecc774978e187b,#hash_0,999,#hash_0,#hash_0,808300692,808300692,0
247795878,#hash_6d777fab9e57ddc,#decal,#legendary,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244,#hash_0,999,#hash_0,#hash_0,768993880,768993880,0
204391488,#hash_12bedfde8de20f7,#decal,#legendary,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5db0a2df65532075,#hash_0,999,#hash_0,#hash_0,846352440,846352440,0
238482538,#hash_10213693a25239ec,#decal,#legendary,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_37e5cf6bd859505,#hash_0,999,#hash_0,#hash_0,727525619,727525619,0
240953121,#hash_33fc535d48a447eb,#decal,#legendary,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_c7666a2023bb358,#hash_0,999,#hash_0,#hash_0,726191320,726191320,0
280030541,#hash_636cb0d47fca1446,#decal,#legendary,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86,#hash_0,999,#hash_0,#hash_0,896257085,896257085,0
258056418,#hash_535e7f82464a6811,#decal,#legendary,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_910c5b0c256aeba,#hash_0,999,#hash_0,#hash_0,891308240,891308240,0
293452550,#hash_86915f8f849cdf,#decal,#legendary,#hash_0,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_536c0d4dd6a242c1,#hash_0,999,#hash_0,#hash_0,896113276,896113276,0
264305409,#hash_6214e979027a59d7,#decal,#legendary,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_5bc10e971d2861c,#hash_0,999,#hash_0,#hash_0,717207823,717207823,0
276299890,#hash_59f6c8d344e6041f,#decal,#legendary,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_2ddfdfcc8f4938a0,#hash_0,999,#hash_0,#hash_0,832378111,832378111,0
254211613,#hash_464f4524178bacee,#decal,#legendary,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_47ecc774978e187b,#hash_0,999,#hash_0,#hash_0,825274368,825274368,0
245918391,#hash_43c78e13a95c811b,#decal,#legendary,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244,#hash_0,999,#hash_0,#hash_0,827264000,827264000,0
265954742,#hash_7b2e6f576dd3555e,#decal,#legendary,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5db0a2df65532075,#hash_0,999,#hash_0,#hash_0,797925497,797925497,0
246144668,#hash_2bbbeeeb53bcae95,#decal,#legendary,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_37e5cf6bd859505,#hash_0,999,#hash_0,#hash_0,767196503,767196503,0
274531329,#hash_6c4d82f653866f2,#decal,#legendary,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_c7666a2023bb358,#hash_0,999,#hash_0,#hash_0,712813322,712813322,0
204740729,#hash_40ea267f4e447614,#palette,#epic,#hash_0,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_4f0333f839d511af,#hash_0,11,#hash_0,#hash_0,700823401,700823401,5
233519284,#hash_127156ca21936784,#palette,#epic,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_2af6f79c6dd98d10,#hash_0,11,#hash_0,#hash_0,725503109,725503109,5
291565622,#hash_2c72c146d9b4e387,#palette,#epic,#hash_0,#hash_4ae753fd800cb78a,#hash_4ae753fd800cb78a,#hash_3c2e516e4f40d923,#hash_0,11,#hash_0,#hash_0,715660292,715660292,5
285363397,#hash_3c7de35656f8fe7c,#palette,#epic,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_313d62d5610c5398,#hash_0,1,#hash_0,#hash_0,741755788,741755788,5
235950097,#hash_1f4435480b412047,#palette,#epic,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_2ee9de92a5463a22,#hash_0,1,#hash_0,#hash_0,858166310,858166310,5
228403017,#hash_2425957c5af409b9,#palette,#epic,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_128e3c1f597291bd,#hash_0,1,#hash_0,#hash_0,881497673,881497673,5
202080669,#hash_2b2219b5d8da5d10,#palette,#epic,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_4e64b457d15297ba,#hash_0,1,#hash_0,#hash_0,763800681,763800681,5
216954896,#hash_73ff040ea03e9737,#palette,#epic,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_6b4bc4dbd5818992,#hash_0,1,#hash_0,#hash_0,848631941,848631941,5
201749692,#hash_4789c8a2681e5b34,#palette,#epic,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_1b3aac898d5dcc19,#hash_0,1,#hash_0,#hash_0,870115511,870115511,5
298857487,#hash_67542f618f214e29,#palette,#epic,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_313d62d5610c5398,#hash_0,1,#hash_0,#hash_0,727445077,727445077,5
296676117,#hash_6138acff48e48fbc,#palette,#epic,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_2ee9de92a5463a22,#hash_0,1,#hash_0,#hash_0,730602917,730602917,5
250886049,#hash_acf4eb7c529382,#palette,#epic,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_128e3c1f597291bd,#hash_0,1,#hash_0,#hash_0,824950588,824950588,5
268257841,#hash_7311f8deb5710191,#palette,#epic,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_4e64b457d15297ba,#hash_0,1,#hash_0,#hash_0,835556493,835556493,5
290936795,#hash_333d8513a276c06,#palette,#epic,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_6b4bc4dbd5818992,#hash_0,1,#hash_0,#hash_0,701012625,701012625,5
284590869,#hash_1b4521a9a60e9c05,#palette,#epic,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_1b3aac898d5dcc19,#hash_0,1,#hash_0,#hash_0,708725420,708725420,5
203832964,#hash_6b5a984a6a3ab207,#palette,#epic,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_313d62d5610c5398,#hash_0,2,#hash_0,#hash_0,707893669,707893669,5
221645811,#hash_62094221451ac1b0,#palette,#epic,#hash_0,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_6b4bc4dbd5818992,#hash_0,2,#hash_0,#hash_0,864021868,864021868,5
284046149,#hash_4574e5c642f19cd7,#palette,#epic,#hash_0,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_1b3aac898d5dcc19,#hash_0,3,#hash_0,#hash_0,788786358,788786358,5
276770267,#hash_5e6b381221446034,#palette,#epic,#hash_0,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_517fd320e5cb7955,#hash_0,5,#hash_0,#hash_0,709999513,709999513,5
240000067,#hash_5657931f041bc104,#palette,#epic,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_64c6bf448ee64bab,#hash_0,3,#hash_0,#hash_0,781461924,781461924,5
262654979,#hash_22fc2f93964b93b8,#palette,#epic,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5ce535235f355332,#hash_0,4,#hash_0,#hash_0,865434257,865434257,5
227025572,#hash_7a3ca5911e6659e,#palette,#epic,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_42159d5b66b4f1ee,#hash_0,4,#hash_0,#hash_0,815061828,815061828,5
210273240,#hash_19f7ee4aa8c5986b,#palette,#epic,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_27252a5458a97ca4,#hash_0,8,#hash_0,#hash_0,707346776,707346776,5
269615079,#hash_1e4fdd488ba53ef6,#palette,#legendary,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_3e2c1bd08d23df67,#hash_0,11,#hash_0,#hash_0,887993123,887993123,5
257693808,#hash_1225e727163c6677,#palette,#legendary,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_74c722e56ba47c2,#hash_0,11,#hash_0,#hash_0,863693191,863693191,5
222927316,#hash_4c1a0c37b8e413e9,#palette,#legendary,#hash_0,#hash_4ae753fd800cb78a,#hash_4ae753fd800cb78a,#hash_2b5dd04f76fd6e98,#hash_0,11,#hash_0,#hash_0,831760184,831760184,5
292469105,#hash_6a9f90efae033517,#palette,#legendary,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_651ad3daee8cf523,#hash_0,6,#hash_0,#hash_0,780152599,780152599,5
295498695,#hash_7c8576b478ca762e,#palette,#legendary,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_3007a9ac59c2d67c,#hash_0,6,#hash_0,#hash_0,720016107,720016107,5
242625477,#hash_77472f45025b9f6b,#palette,#legendary,#hash_0,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86,#hash_0,1,#hash_0,#hash_0,870611628,870611628,5
227631878,#hash_42b9d39f8c188236,#palette,#legendary,#hash_0,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_910c5b0c256aeba,#hash_0,1,#hash_0,#hash_0,796635492,796635492,5
289921063,#hash_4c2debd01cd06a80,#palette,#legendary,#hash_0,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_536c0d4dd6a242c1,#hash_0,1,#hash_0,#hash_0,894844040,894844040,5
290117550,#hash_2dc030f9fde80614,#palette,#legendary,#hash_0,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_5bc10e971d2861c,#hash_0,1,#hash_0,#hash_0,854908338,854908338,5
204759501,#hash_307c349b906ba9f0,#palette,#legendary,#hash_0,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_2ddfdfcc8f4938a0,#hash_0,1,#hash_0,#hash_0,830246378,830246378,5
201714184,#hash_6923d8984e811d99,#palette,#legendary,#hash_0,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_47ecc774978e187b,#hash_0,1,#hash_0,#hash_0,853863435,853863435,5
261472603,#hash_281cf71864e83b8c,#palette,#legendary,#hash_0,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244,#hash_0,1,#hash_0,#hash_0,856081099,856081099,5
243379944,#hash_35e050e5e299b2a7,#palette,#legendary,#hash_0,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5db0a2df65532075,#hash_0,1,#hash_0,#hash_0,872942701,872942701,5
