495172893,#outfit_super_hero_epic1_ruin_bundle,#outfit_bundle,#epic,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_13bd0843cbe9ff2b,#,11,1100,0,#,,0,
421505015,#hash_84d8bfdb82b4817,#outfit_bundle,#legendary,#,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_79c5485399fbed86,#,1,900,0,#,,0,
423463536,#hash_20662201ff1176b2,#outfit_bundle,#legendary,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_910c5b0c256aeba,#,1,900,0,#,,0,
478843040,#hash_367ab528e51f4384,#outfit_bundle,#legendary,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_536c0d4dd6a242c1,#,1,900,0,#,,0,
414111952,#hash_77b56714629edc50,#outfit_bundle,#legendary,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_5bc10e971d2861c,#,1,900,0,#,,0,
477922231,#hash_5b26468ef2e98b4,#outfit_bundle,#legendary,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_2ddfdfcc8f4938a0,#,1,900,0,#,,0,
477393635,#hash_3d522fd3d8cee3b5,#outfit_bundle,#legendary,#,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_47ecc774978e187b,#,1,900,0,#,,0,
416135420,#hash_3d6d47a6a38b7968,#outfit_bundle,#legendary,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_6caf45796083b244,#,1,900,0,#,,0,
484816462,#hash_6c6c1d9dd42aae13,#outfit_bundle,#legendary,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5db0a2df65532075,#,1,900,0,#,,0,
414861863,#hash_73efef6cf46ec080,#outfit_bundle,#legendary,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_37e5cf6bd859505,#,1,900,0,#,,0,
484699561,#hash_4152b311548cfc07,#outfit_bundle,#legendary,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_c7666a2023bb358,#,1,900,0,#,,0,
432425374,#torque_smokedup_outfit_bundle,#outfit_bundle,#legendary,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_7a5f42ea7d42df20,#,8,600,0,#,,0,
408990412,#outfit_warrior_base_pal_exo1_battery,#palette,#epic,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_2ee9de92a5463a22,#,0,800,0,#,,0,
495798000,#outfit_warrior_epic1_crash,#palette,#epic,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_116b4aeddfbf49f7,#,0,800,0,#,595798000,400,
482241788,#outfit_warrior_epic1_prophet,#palette,#epic,#,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_64c6bf448ee64bab,#,0,800,0,#,582241788,400,
468163276,#outfit_warrior_epic1_wetworks_battery,#palette,#epic,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_25ec713714b9bee2,#,7,800,0,#,,0,
424421803,#outfit_warrior_epic1_wetworks_spectre,#palette,#epic,#,#hash_4c0746fa548d2220,#hash_31de7ea677d54648,#hash_db6a625b13e77a9,#,7,800,0,#,,0,
489220442,#outfit_warrior_epic1_wetworks_torque,#palette,#epic,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_2c9214a1e337128,#,7,800,0,#,,0,
455843400,#outfit_warrior_epic1robber_firebreak,#palette,#epic,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_4ca11cd8c8e539e0,#,0,800,0,#,,0,
442354272,#outfit_warrior_epic1robber_ruin,#palette,#epic,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_720aed09dcfe7341,#,0,800,0,#,,0,
423796957,#outfit_warrior_epic2_zero,#palette,#epic,#,#hash_4ae753fd800cb78a,#hash_4ae753fd800cb78a,#hash_4dd0c84087a30258,#,0,800,0,#,,0,
471929882,#outfit_assassin_legendary1_ruin,#palette,#legendary,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5f3d9ec164c9fab2,#,7,600,0,#,,0,
458501260,#outfit_northern_lights_legendary2_crash,#palette,#legendary,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_6543054fd13da30c,#,0,600,0,#,,0,
473976237,#outfit_northern_lights_legendary3_firebreak,#palette,#legendary,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_2b8cf30dd3179d51,#,0,600,0,#,,0,
487419170,#hash_20f95c6d4e3de376,#palette,#legendary,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_240f831921e1947,#,0,500,0,#,,0,
445507154,#hash_215781b884ec1eb3,#palette,#legendary,#,#hash_6b10c47c814fffcc,#hash_70afae348244d924,#hash_779bee0a8507f352,#,0,500,0,#,,0,
431722894,#outfit_snake_legendary1_zero,#palette,#legendary,#,#hash_4ae753fd800cb78a,#hash_4ae753fd800cb78a,#hash_63fa451c7911d13d,#,0,500,0,#,531722894,250,
495452013,#outfit_snake_legendary2_seraph,#palette,#legendary,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_7318ff64cc44a784,#,0,500,0,#,595452013,250,
457363441,#hash_7cd5d0326cd5827a,#palette,#rare,#,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_34575a6bd7a4680d,#,1,600,0,#,,0,
422586776,#hash_626522c4a5c43965,#palette,#rare,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_c7667fa14a5291,#,1,600,0,#,,0,
496171947,#hash_377d00ee90e143bb,#palette,#rare,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_6cb38d2977871764,#,1,600,0,#,,0,
434585989,#hash_613752bacd9aea6b,#palette,#rare,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_5e4ca15663f05c27,#,1,600,0,#,,0,
491729034,#hash_10a410e24b5c0d5b,#palette,#rare,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_6419aa5ff4f2be4b,#,1,600,0,#,,0,
484070684,#hash_7d8a317091420c22,#palette,#rare,#,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_3395822301fe77a2,#,1,600,0,#,,0,
436888396,#hash_277a166bfc30bbdf,#palette,#rare,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_fe453ecd4c3acdf,#,1,600,0,#,,0,
455518085,#hash_50ff3eb5351149d2,#palette,#rare,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_5c014e369269fda8,#,1,600,0,#,,0,
447368180,#hash_509eea9fbe1dc201,#palette,#rare,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_95d5a53ce312af8,#,1,600,0,#,,0,
409075153,#hash_170e913b2c9e5236,#palette,#rare,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_10818ee427bcc333,#,1,600,0,#,,0,
416543735,#hash_6aa48aa6d705275f,#palette,#rare,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_4a51b2f4c45dfc7b,#,2,200,0,#,,0,
488789313,#hash_40403adda6f040aa,#palette,#rare,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_7cb6e508b41b4f,#,2,200,0,#,,0,
495999253,#outfit_marauder_rare4_battery,#palette,#rare,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_5a1b95f5c3c4195e,#,2,200,0,#,,0,
413702601,#hash_575bc0f25300ab57,#palette,#rare,#,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_f8bf4b0a4f31c66,#,1,600,0,#,,0,
484209186,#hash_6c730791caa1dbf2,#palette,#rare,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_7cd183aa2d90063a,#,1,600,0,#,,0,
404832810,#hash_342070c712d43bc4,#palette,#rare,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_430afa9b9550d291,#,1,600,0,#,,0,
491071374,#hash_2165325caa8db390,#palette,#rare,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_f387fe0a358dc64,#,1,600,0,#,,0,
412232369,#hash_6be20071fc6b9f4,#palette,#rare,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_765cb9954445aac8,#,1,600,0,#,,0,
418872542,#hash_1e770cf2ff1e96f5,#palette,#rare,#,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_287f415db911ee5b,#,1,600,0,#,,0,
443094663,#hash_67f40349bc2245a8,#palette,#rare,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_4ea96c8626571f4c,#,1,600,0,#,,0,
496257576,#hash_381452926c1ce853,#palette,#rare,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_20cf9d34b5b11425,#,1,600,0,#,,0,
420212017,#hash_5869a7b1ee5bd1c0,#palette,#rare,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_9bac6ce48a91815,#,1,600,0,#,,0,
468872408,#hash_25cb6b564e785a47,#palette,#rare,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_3fe87c4a711adda0,#,1,600,0,#,,0,
409170257,#hash_131bb35d63a82bf4,#palette,#rare,#,#hash_641d42086962443d,#hash_1b27648f4099da85,#hash_6484071c6b99bac6,#,1,600,0,#,,0,
405458897,#hash_36c7d4346f23901f,#palette,#rare,#,#hash_25d901b2845affb5,#hash_3da10bfc41563ead,#hash_5c570fbd181f74ba,#,1,600,0,#,,0,
470117076,#hash_5c5235699b154d81,#palette,#rare,#,#hash_271546989f2b39c0,#hash_2dafe9ea6a7795f8,#hash_2ded21c713e97c61,#,1,600,0,#,,0,
473138230,#hash_29770201f1a4d071,#palette,#rare,#,#hash_17c8471ad085983b,#hash_7c9ada3eb8d34683,#hash_30d188d04b41524c,#,1,600,0,#,,0,
417922120,#hash_714f1c541788e2ad,#palette,#rare,#,#hash_bac19a8a93f750a,#hash_72c55cc45e7e3472,#hash_35458326766f4300,#,1,600,0,#,,0,
444905109,#hash_70d3aa8da1488644,#palette,#rare,#,#hash_74a7b1f09eb77129,#hash_daf508d451aed11,#hash_56caa3a31f2933cb,#,1,600,0,#,,0,
489729570,#hash_2ae898f2be2bd3e1,#palette,#rare,#,#hash_265a8bfe9e6a3a8f,#hash_70d44078381a65b7,#hash_212bdf7ba88ea114,#,1,600,0,#,,0,
487947140,#hash_78a459bc984c2848,#palette,#rare,#,#hash_215efce6af8d9a10,#hash_7ccbc6b8805ead08,#hash_359fa4c61ea8c5d5,#,1,600,0,#,,0,
445842814,#hash_60364f458999dd5f,#palette,#rare,#,#hash_35abb557417d97bc,#hash_7f2b1477d27b7434,#hash_78b2c5815281eca5,#,1,600,0,#,,0,
416600714,#hash_132b2ceac2ab1a9c,#palette,#rare,#,#hash_34c5e1c04823489d,#hash_7f7873a4207b0345,#hash_279203e82fbb6e38,#,1,600,0,#,,0,
437925560,#hash_468a29bd720aeefb,#palette,#rare,#,#hash_4c0746fa548d2220,#hash_31de7ea677d54648,#hash_7f79a5b0c9c3e205,#,0,500,0,#,,0,
454256766,#outfit_global_warpaint_bundle_flaming_skull,#hash_248b82a2276a1caf,#legendary,#,#,#,#,#,0,300,0,#,554256766,150,
431733360,#outfit_global_warpaint_bundle_jester,#hash_248b82a2276a1caf,#legendary,#,#,#,#,#,0,250,0,#,,0,
445359347,#outfit_global_warpaint_bundle_spades,#hash_248b82a2276a1caf,#legendary,#,#,#,#,#,0,250,0,#,,0,
424225456,#warpaint_daysofsummer_bundle,#hash_248b82a2276a1caf,#legendary,#,#,#,#,#,0,200,0,#,,0,
404858301,#hash_6b61a55b4a345d9c,#hash_248b82a2276a1caf,#rare,#,#,#,#,#,0,1000,0,#,,0,
478831350,#outfit_global_warpaint_bundle_fern,#hash_248b82a2276a1caf,#rare,#,#,#,#,#,0,200,0,#,578831350,100,
481396470,#outfit_global_warpaint_bundle_rorschach,#hash_248b82a2276a1caf,#rare,#,#,#,#,#,0,200,0,#,,0,
464512073,#hash_108f341c65b1426c,#warpaint,#legendary,#,#,#,#,#,0,200,0,#,,0,
476326178,#hash_40639278ffd05c44,#warpaint,#legendary,#,#,#,#,#,0,200,0,#,,0,
417038357,#hash_755f91b9e0ff3791,#warpaint,#legendary,#,#,#,#,#,0,200,0,#,,0,
412288264,#hash_1a587d0b3d46dfe8,#warpaint,#legendary,#,#,#,#,#,0,200,0,#,,0,
477423121,#ar_galil_t8,#range_weapon,#ultra,#,#,#,#,#ar_galil_t8,0,2500,0,#,,0,
412244016,#camo_active_dlc1_masks_wrapper,#reactive_camo,#epic,#,#,#,#,#ar_accurate_t8,0,400,0,#,,0,core_frontend_sniper_quickscope
406079660,#camo_active_dlc1_ww2_wrapper,#reactive_camo,#epic,#,#,#,#,#shotgun_pump_t8,0,400,0,#,506079660,200,core_frontend_shotgun_pump
421992059,#camo_active_dlc2_zombie_flick_wrapper,#reactive_camo,#epic,#,#,#,#,#tr_longburst_t8,0,500,0,#,,0,core_frontend_tr_longburst_zombie_flick
461710490,#camo_active_dlc3_celestial_wrapper,#reactive_camo,#epic,#,#,#,#,#ar_accurate_t8,0,600,0,#,,0,core_frontend_shotgun_semiauto_nebula
454318318,#camo_active_dlc4_115_wrapper,#reactive_camo,#epic,#,#,#,#,#ar_accurate_t8,9,600,0,#,,0,core_frontend_weaponized_115
473274170,#camo_active_dlc4_brains_wrapper,#reactive_camo,#epic,#,#,#,#,#ar_accurate_t8,10,600,0,#,,0,
445459070,#camo_active_dlc5_shattered_wrapper,#reactive_camo,#epic,#,#,#,#,#ar_accurate_t8,11,500,0,#,,0,core_frontend_shattered_wrapper
466097024,#hash_78b5b62acc867e6,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,10,800,0,#,,0,
411305000,#hash_3658e788d9adf660,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,10,800,0,#,,0,
402798846,#hash_6f19e01f158b1af5,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,10,1200,0,#,,0,
419368820,#hash_634f3ff44882a3ba,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,10,1200,0,#,,0,
479124587,#camo_active_dlc5_phased_wrapper_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,11,1000,0,#,,0,core_frontend_phased_wrapper
495590066,#dogfight_reactive_camo_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,7,600,0,#,,0,core_frontend_smg_fastfire
473888172,#party_rock_reactive_camo_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,8,700,0,#,,0,core_frontend_smg_handling_party_rock
484176183,#plasmadrive_reactive_camo_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,7,800,0,#,,0,core_frontend_ar_modular
428500831,#treasure_vault_reactive_camo_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,8,700,0,#,,0,core_frontend_ar_accurate_treasure_vault
401659324,#camo_active_dlc4_brains_wrapper_bundle,#hash_5a72af2c19cefb8c,#epic,#,#,#,#,#ar_accurate_t8,10,1600,0,#,,0,core_frontend_brains_wrapper
439036312,#reticle_acog_8,#reticle,#legendary,#,#,#,#,#,0,200,0,#acog,539036312,100,
401350853,#reticle_reflex_8,#reticle,#legendary,#,#,#,#,#,0,200,0,#reflex,,0,
478538991,#hash_20a85f06cce13a2a,#reticle,#rare,#,#,#,#,#,0,100,0,#acog,,0,
476212669,#reticle_acog_6,#reticle,#rare,#,#,#,#,#,0,100,0,#acog,576212669,50,
427888329,#reticle_reflex_5,#reticle,#rare,#,#,#,#,#,0,100,0,#reflex,527888329,50,
482294591,#hash_7b6d3c0e17b1ca5,#signature_weapon,#ultra,#,#,#,#,#ar_stealth,0,1000,0,#,,0,
411675177,#hash_25cc890d03d55211,#signature_weapon,#ultra,#,#,#,#,#pistol_revolver,0,1000,0,#,,0,
