weapon_attachment,fmj,0,5,0,0,0,0,#,#ar_galil_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#ar_galil_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#ar_galil_t8,?0,
weapon_attachment,grip2,10,0,0,0,0,0,#,#ar_galil_t8,?0,
weapon_attachment,suppressed,0,0,-10,0,0,0,#,#ar_galil_t8,?0,
weapon_assault,none,40,55,50,70,0,30,#hash_34b9c2282a63d5dc,#ar_mg1909_t8,?0,
weapon_assault,none,40,35,50,40,0,35,#hash_34b9c2282a63d5dc,#ar_modular_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,elo,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,15,#,#ar_modular_t8,?0,
weapon_attachment,mixclip,0,0,0,0,0,5,#,#ar_modular_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#ar_modular_t8,?0,
weapon_attachment,rf,0,0,0,5,0,0,#,#ar_modular_t8,?0,
weapon_attachment,suppressed,0,0,-10,0,0,0,#,#ar_modular_t8,?0,
weapon_assault,none,35,30,30,65,0,32,#hash_34b9c2282a63d5dc,#ar_peacekeeper_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,elo,5,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,mixclip,0,0,0,0,0,5,#,#ar_peacekeeper_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,stalker2,10,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,quickdraw2,10,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,rf,0,0,0,5,0,0,#,#ar_peacekeeper_t8,?0,
weapon_attachment,suppressed,0,0,-10,0,0,0,#,#ar_peacekeeper_t8,?0,
weapon_assault,none,40,35,30,55,0,35,#hash_34b9c2282a63d5dc,#ar_standard_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,15,#,#ar_standard_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#ar_standard_t8,?0,
weapon_attachment,suppressed,0,0,-10,0,0,0,#,#ar_standard_t8,?0,
weapon_assault,none,45,30,35,60,0,35,#hash_34b9c2282a63d5dc,#ar_stealth_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,elo,5,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,stalker2,10,0,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,rf,0,0,0,5,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,suppressed,0,0,-10,0,0,0,#,#ar_stealth_t8,?0,
weapon_attachment,uber,0,20,0,0,0,0,#,#ar_stealth_t8,?0,
weapon_tactical,none,50,90,35,55,0,24,#mpui/burst,#tr_flechette_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,dualoptic,5,0,5,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,mixclip,0,0,0,0,0,4,#,#tr_flechette_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,rf,0,0,0,5,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#tr_flechette_t8,?0,
weapon_attachment,uber,0,15,0,0,0,0,#,#tr_flechette_t8,?0,
weapon_tactical,none,60,45,45,15,0,10,#hash_2447e6c50de541fd,#tr_leveraction_t8,?0,
weapon_tactical,none,45,25,50,65,0,36,#mpui/burst,#tr_longburst_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,dualoptic,5,0,5,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,mixclip,0,0,0,0,0,4,#,#tr_longburst_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,quickdraw2,10,0,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#tr_longburst_t8,?0,
weapon_attachment,uber,0,0,0,15,0,0,#,#tr_longburst_t8,?0,
weapon_tactical,none,40,55,40,50,0,36,#mpui/burst,#tr_midburst_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,elo,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,12,#,#tr_midburst_t8,?0,
weapon_attachment,stock,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,stock2,10,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,steadyaim2,10,0,0,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#tr_midburst_t8,?0,
weapon_attachment,uber,10,0,0,5,0,0,#,#tr_midburst_t8,?0,
weapon_tactical,none,60,50,45,25,0,20,#hash_2447e6c50de541fd,#tr_powersemi_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,dualoptic,5,0,5,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,fmj2,0,10,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,damage2,0,10,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,extbarrel,0,0,10,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#tr_powersemi_t8,?0,
weapon_attachment,uber,5,0,0,10,0,0,#,#tr_powersemi_t8,?0,
weapon_tactical,none,40,80,45,40,0,30,#mpui/burst,#tr_damageburst_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,12,#,#tr_damageburst_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,damage2,0,10,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,grip2,10,0,0,0,0,0,#,#tr_damageburst_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#tr_damageburst_t8,?0,
weapon_sniper,none,65,95,80,20,0,9,#hash_23a508474af5d42f,#sniper_fastrechamber_t8,?0,
weapon_attachment,reflex,10,0,-10,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,elo,10,0,-10,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,acogcanted,5,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,acog,5,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,mixclip,0,0,0,0,0,3,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,rf,0,0,0,10,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,swayreduc,10,0,0,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_attachment,uber,0,0,0,20,0,0,#,#sniper_fastrechamber_t8,?0,
weapon_sniper,none,60,110,80,15,0,8,#hash_23a508474af5d42f,#sniper_locus_t8,?0,
weapon_attachment,is,10,0,-10,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,elo,10,0,-10,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,reflex,10,0,-10,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,acog,5,0,0,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,ir,10,0,-10,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,mms,10,0,-10,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,10,#,#sniper_locus_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,rf,0,0,0,10,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,swayreduc,10,0,0,0,0,0,#,#sniper_locus_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#sniper_locus_t8,?0,
weapon_sniper,none,60,70,80,50,0,20,#hash_2447e6c50de541fd,#sniper_mini14_t8,?0,
weapon_attachment,is,10,0,-10,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,holo,10,0,-10,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,dualoptic,5,0,-5,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,ir,10,0,-10,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,10,#,#sniper_mini14_t8,?0,
weapon_attachment,adsreload,5,0,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,stalker2,10,0,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,suppressed,0,0,-5,0,0,0,#,#sniper_mini14_t8,?0,
weapon_attachment,uber,10,0,0,10,0,0,#,#sniper_mini14_t8,?0,
weapon_sniper,none,40,100,80,10,0,6,#hash_23a508474af5d42f,#sniper_powerbolt_t8,?0,
weapon_attachment,elo,10,0,-10,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,dualoptic,10,0,-5,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,acogcanted,5,0,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,acog,5,0,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,ir,10,0,-10,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,mms,10,0,-10,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,adsreload,5,0,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,fmj2,0,5,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,damage2,0,5,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,swayreduc,10,0,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_attachment,holdbreath,10,0,0,0,0,0,#,#sniper_powerbolt_t8,?0,
weapon_sniper,none,50,80,80,40,0,12,#hash_2447e6c50de541fd,#sniper_powersemi_t8,?0,
weapon_attachment,reflex,10,0,-10,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,holo,10,0,-10,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,dualoptic,5,0,-5,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,ir,10,0,-10,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,mms,10,0,-10,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,6,#,#sniper_powersemi_t8,?0,
weapon_attachment,extclip2,0,0,0,0,0,6,#,#sniper_powersemi_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,grip2,10,0,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_attachment,swayreduc,10,0,0,0,0,0,#,#sniper_powersemi_t8,?0,
weapon_sniper,none,50,95,80,15,0,6,#hash_23a508474af5d42f,#sniper_quickscope_t8,?0,
weapon_attachment,elo,10,0,-10,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,acogcanted,5,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,acog,5,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,ir,10,0,-10,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,quickdraw2,10,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,steadyaim,5,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,steadyaim2,10,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_attachment,uber,15,0,0,0,0,0,#,#sniper_quickscope_t8,?0,
weapon_sniper,none,45,100,80,30,0,8,#hash_2447e6c50de541fd,#sniper_damagesemi_t8,?0,
weapon_attachment,is,10,0,-10,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,holo,10,0,-10,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,dualoptic,5,0,-5,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,acog,5,0,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,mms,10,0,-10,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,4,#,#sniper_damagesemi_t8,?0,
weapon_attachment,speedreloader,0,0,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,stalker,5,0,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,fmj,0,5,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,damage2,0,5,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_attachment,swayreduc,10,0,0,0,0,0,#,#sniper_damagesemi_t8,?0,
weapon_lmg,none,30,75,70,50,0,150,#hash_34b9c2282a63d5dc,#lmg_double_t8,?0,
weapon_lmg,none,35,50,60,30,0,50,#hash_34b9c2282a63d5dc,#lmg_heavy_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,dualoptic,5,0,5,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,acog,5,0,10,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,ir,10,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,extclip,0,0,0,0,0,20,#,#lmg_heavy_t8,?0,
weapon_attachment,fastreload,0,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,quickdraw,5,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,damage,0,5,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,damage2,0,10,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,grip,5,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,rf,0,0,0,10,0,0,#,#lmg_heavy_t8,?0,
weapon_attachment,uber,15,0,0,0,0,0,#,#lmg_heavy_t8,?0,
weapon_lmg,none,30,55,55,70,0,65,#hash_34b9c2282a63d5dc,#lmg_spray_t8,?0,
weapon_attachment,reflex,5,0,0,0,0,0,#,#lmg_spray_t8,?0,
weapon_attachment,elo,5,0,0,0,0,0,#,#lmg_spray_t8,?0,
weapon_attachment,holo,5,0,0,0,0,0,#,#lmg_spray_t8,?0,
weapon_attachment,dualoptic,5,0,5,0,0,0,#,#lmg_spray_t8,?0,
weapon_attachment,mms,10,0,0,0,0,0,#,#lmg_spray_t8,?0,
