38,Joselito Duric,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
39,Eric Feinberg,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
40,Kristen Fujiyama,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
41,Jason Hall,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
42,Emily Katske,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
43,Misae Kawai,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
44,Mariana Kotsevitis,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
45,Kevin Kraeer,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
46,Jonathan Kwok,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
47,Yanick Lebel,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
48,Nate Lee,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
49,Phillip Lozano,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
50,Joe Miranda,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
51,Christian Orellana,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
52,Anjelina Quijano,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
53,Adam Rosas,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
54,Christopher Sanchez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
55,Kristen Sych,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
56,Jessica Weiss,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
57,Ian Weyna,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
58,Eji Yared,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
59,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
60,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
61,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
62,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
63,Art,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
64,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
65,Kevin Achen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
66,Jason Ahn,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
67,Murad Ainuddin,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
68,Loudvik Akopyan,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
69,Brian Anderson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
70,Austin Angelman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
71,Thomas Atchley,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
72,Sungbo Baek,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
73,Bruce Bailey,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
74,Andrew Bangel,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
75,Randy Bantog,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
76,Michael Barnes,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
77,Michael Barquero,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
78,Shaun Bell,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
79,Angus Bencke,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
80,Brandon Bennett,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
81,Sergio Betancourt,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
82,Chad Birosh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
83,Jason Borda,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
84,Jose Borges,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
85,Mickie Camua,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
86,Alexander Carman,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
87,Will Chang,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
88,Yaw Chang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
89,Pawin Changkiendee,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
90,Daniel Cheng,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
91,Yonghee Choi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
92,Mike Chubb,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
93,Blair Cooper,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
94,Joshua Cotter,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
95,Wren Cromwell,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
96,Fernando Cruz,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
97,Mike Curran,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
98,Dave Dalzell,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
99,Gary Daugherty,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
100,John Dee,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
101,Nicolas Donel,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
102,Elise Drinkwater,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
103,David Duckworth,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
104,Asher Dudley,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
105,Chris Erdman,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
106,Mayan Escalante,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
107,Joaquin Espinoza,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
108,Austin Farris,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
109,Ramahan Faulk,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
110,Jose Emroca Flores,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
111,Viktor Germogenov,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
112,Phu Giang,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
113,Jonathan Goldman,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
114,Oliver Guiney,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
115,Jonathan Guzi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
116,Bruce Hall,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
117,Sunni Han,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
118,Ken Harsha,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
119,Eli Hathaway,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
120,Ethan Hiley,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
121,Brendan Holloway,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
122,Bryce Houska,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
123,William Huang,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
124,Blaed Hutchinson,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
125,Hansoo Im,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
126,Alan Jarvie,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
127,Kevin Jick,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
128,Stev Kalinowski,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
129,Jason Keith,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
130,Yefim Kligerman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
131,Aaron Kohn,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
132,Tony Kwok,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
133,Michael Lacek,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
134,Peter Lam,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
135,Ezra Lau,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
136,Christopher Ledesma,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
137,Yong Yi Lee,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
138,Ji Hye Lee,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
139,Gavin Lerner,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
140,Yangtian Li,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
141,John Liew,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
142,Eliott Lilly,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
143,Andy Livingston,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
144,Jason Louie,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
145,Robert Lund,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
146,Mark Manto,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
147,Kyle Martin,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
148,Gilbert Martinez,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
149,Neil Masiclat,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
150,Ben Mauro,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
151,John McGinley,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
152,Michael McMahan,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
153,Chris Miller,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
154,Hakob Minasian,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
155,Robert Moffat,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
156,Bryan Money,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
157,Ted Morente Jr.,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
158,Andrew Mournian,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
159,Dale Mulcahy,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
160,Sean Mulqueen,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
161,Yury Nedelin,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
162,Albert Ng,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
163,Geoffrey Ng,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
164,Anh Nguyen,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
165,Farhan Noor,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
166,Kevin O'Neil,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
167,Dave O'Preska,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
168,Long Ouyang,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
169,James Palmero,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
170,Francisco Parada,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
171,Michael Paskar,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
172,Jessica Paz,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
173,Alex Penescu,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
174,Khang Pham,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
175,Nelson Plumey,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
176,Kelvis Polanco,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
177,Max Porter,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
178,Kevin Reichwein,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
179,Tyler Robinson,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
180,Kevin Ruiz,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
181,Baback Sadat-Moussavi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
182,Rene Saquic,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
183,Peter Schwaegerle,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
184,David Seabaugh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
185,Brian Shimamoto,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
186,Robert "Gadgetbot" Simons,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
187,Adam Smith,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
188,Yui Somrit,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
189,Al Sparks,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
190,Charles Stalie,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
191,Alexander Stein,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
192,Quentin Stipp,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
193,Gurjit Suri,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
194,Peter Sutherland,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
195,Mayu Suzuki,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
196,Joshua Timmons,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
197,Ewa Trusz,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
198,Caleb Turner,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
199,Fidel Villa,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
200,Su Wang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
201,Scott Wells,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
202,Mary Jane Whiting,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
203,Colin Whitney,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
204,Barry Whitney,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
205,Aden Winkelman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
206,My Wu,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
207,Michael Yen,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
208,Steve Inaba Young,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
209,Stephen Ytuarte,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
210,Kate Yu,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
211,Peter Zoppi,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
212,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
213,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
214,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
215,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
216,Audio,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
217,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
218,Collin Ayers,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
219,Chris Cowell,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
220,Scott Eckert,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
221,Ryan Garigliano,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
222,Shawn Jimmerson,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
223,James McCawley,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
224,Heather Plunkard,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
225,Kevin Sherwood,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
226,Lee Staples,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
227,Brian Tuey,4,-1,110,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
228,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
229,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
230,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
231,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
232,Design,2052,-1,150,1,320,0,0,-10,2,0,CREDIT_LINE_NEXT_Y CREDIT_LINE_ITALIC 
233,,4,-1,110,0,0,0,400,-10,2,0,CREDIT_LINE_NEXT_Y 
234,Jose Abalos,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
235,Akihiro Akaike,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
236,Jason Alexander,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
237,Mike Anthony,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
238,Susan Arnold,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
239,Muhammad Ayub,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
240,Brian Barnes,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
241,Tony Bedard,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
242,Brittany Beidleman,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
243,Steven Bianchi,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
244,Jeff Bickel,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
245,Kevin Callirgos,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
246,Anthony Campos,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
247,Wade-Hahn Chan,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
248,Ben Chaney,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
249,Matt Coutras,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
250,Dan Crenshaw,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
251,James Cusano,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
252,John Delgado,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
253,Kevin Drew,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
254,Werner Eggers,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
255,Jess Feidt,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
256,Tony Flame,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
257,Wayland Fong,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
258,Brian Glines,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
259,Gavin Goslin,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
260,Joel Grattan,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
261,Colin Greenhalgh,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
262,Dave Harper,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
263,Adam Hayes,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
264,Adam Hoggatt,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
265,Craig Houston,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
266,Steven Huynh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
267,Bernard Hwang,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
268,Jaret Illingworth,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
269,Ross Kaylor,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
270,David Kelvin,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
271,Jason Kim,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
272,Chris Koeppel,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
273,Dan Laufer,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
274,Corky Lehmkuhl,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
275,Jason Leigh,4,-1,110,1,480,0,0,-10,2,0,CREDIT_LINE_NEXT_Y 
276,Joanna Leung,4,-1,110,1,160,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
277,Gavin Locke,4,-1,110,1,320,0,0,0,2,0,CREDIT_LINE_NEXT_Y 
