10,rig,rig,7#mpui/damage,damage,0,#ui_icon_attachment_highcaliber,7#hash_42047aa0e594d7ce,7#hash_56074383a6c3b738,damage,10,0,damage dw mk,1,0,0,0,,,FALSE,,#,,#,,,#damage
11,rig,rig,7#mpui/damage2,damage2,0,#ui_icon_attachment_highcaliber2,7#hash_c3550301fc75b8c,7#hash_2903042e98504cc7,damage2,11,0,damage2,1,0,0,0,,,FALSE,,#,,#,,,#damage2
12,top,optic,7#mpui/dualoptic,dualoptic,0,#ui_icon_attachment_dualoptic,7#hash_24029a6ad88b81e2,7#,dualoptic,12,0,acog dualoptic dw dynzoom elo gl holo ir is mk mms rangefinder reddot reflex sf tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#dualoptic
13,bottom,uber,7#mpui/dw,dw,0,#ui_icon_attachment_saug_opmod_dual_wield,7#mpui/dw_desc,7#,dw,13,0,acog damage dualoptic dw dynzoom elo extbarrel fastreload2 fmj gl grip holo ir is mk mms quickdraw rangefinder reddot reflex rf sf stackfire stalker stalker2 steadyaim swayreduc tacknife vzoom,2,0,0,0,,,FALSE,,#,,#,,,#dw
14,top,optic,7#,dynzoom,0,#cac_mods_dynzoom,7#,7#,dynzoom,14,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#dynzoom
15,top,optic,7#mpui/elo,elo,0,#ui_icon_attachment_float_dot,7#hash_25b761f80b963d2d,7#,elo,15,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#elo
16,muzzle,rig,7#mpui/extbarrel,extbarrel,0,#ui_icon_attachment_longbarrel,7#hash_68fe011060c3cc2a,7#,extbarrel,16,0,dw extbarrel mk,1,0,0,0,,,FALSE,,#,,#,,,#extbarrel
17,muzzle,rig,7#mpui/extbarrel2,extbarrel2,0,#ui_icon_attachment_longbarrel2,7#hash_60ad70a7e7b392a0,7#,extbarrel2,17,0,extbarrel2,1,0,0,0,,,FALSE,,#,,#,,,#extbarrel2
18,trigger,rig,7#mpui/extclip,extclip,0,#ui_icon_attachment_extendedmags,7#hash_9b21599b0be92c,7#,extclip,18,0,extclip mk,1,0,0,0,,,FALSE,,#,,#,,,#extclip
19,trigger,rig,7#mpui/extclip2,extclip2,0,#ui_icon_attachment_extendedmags2,7#hash_4ed6dfbae4e23b52,7#,extclip2,19,0,extclip2,1,0,0,0,,,FALSE,,#,,#,,,#extclip2
20,gunperk,rig,7#hash_549d76181177939a,extrapellets,0,#ui_icon_attachment_shotgun_semiauto_pellets,7#hash_5f68abd42a1cff2a,7#hash_5567d64527c57712,extrapellets,20,0,extrapellets,1,0,0,0,,,FALSE,,#,,#,,,#extrapellets
21,top,optic,7#hash_40dd44e49656068f,fastlockon,0,#ui_icon_attachment_laser,7#hash_e6b6ba489f41f01,7#,fastlockon,21,0,fastlockon,1,0,0,0,,,FALSE,,#,,#,,,#fastlockon
22,gunperk,rig,7#mpui/fastreload,fastreload,0,#ui_icon_attachment_fastmags,7#hash_602e0ff43b44d408,7#,fastreload,22,0,fastreload mk,1,0,0,0,,,FALSE,,#,,#,,,#fastreload
23,gunperk,rig,7#mpui/fastreload2,fastreload2,0,#ui_icon_attachment_fastmags2,7#hash_2eca6fba714f086,7#,fastreload2,23,0,fastreload2 dw,1,0,0,0,,,FALSE,,#,,#,,,#fastreload2
24,trigger,rig,7#mpui/fmj,fmj,0,#ui_icon_attachment_fmj,7#hash_9b8af453a6a410,7#hash_32f76fa42f85198,fmj,24,0,dw fmj mk,1,0,0,0,,,FALSE,,#,,#,,,#fmj
25,trigger,rig,7#mpui/fmj2,fmj2,0,#ui_icon_attachment_fmj2,7#hash_28c8d09a7f7e043e,7#hash_387f98b0e40cc796,fmj2,25,0,fmj2,1,0,0,0,,,FALSE,,#,,#,,,#fmj2
26,bottom,rig,7#mpui/gl,gl,0,#hud_grenade_launcher,7#mpui/gl_desc,7#,gl,26,0,dualoptic dw gl mk sf,1,0,0,0,,,FALSE,,#,,#,,,#gl
27,bottom,rig,7#mpui/grip,grip,0,#ui_icon_attachment_grip,7#hash_39aeb41b98bc1671,7#,grip,27,0,dw grip mk,1,0,0,0,,,FALSE,,#,,#,,,#grip
28,bottom,rig,7#mpui/grip2,grip2,0,#ui_icon_attachment_grip2,7#hash_7705cb8207f499e9,7#,grip2,28,0,grip2,1,0,0,0,,,FALSE,,#,,#,,,#grip2
29,bottom,rig,7#mpui/hipgrip,hipgrip,0,#ui_icon_attachment_grip,7#hash_45d36cd4b3bb6578,7#,hipgrip,29,0,hipgrip,1,0,0,0,,,FALSE,,#,,#,,,#hipgrip
30,rig,rig,7#hash_2c454eb3fec22798,holdbreath,0,#ui_icon_attachment_stablizer,7#hash_297bd6fbffa55b80,7#,holdbreath,30,0,holdbreath,1,0,0,0,,,FALSE,,#,,#,,,#holdbreath
31,top,optic,7#mpui/holo,holo,0,#ui_icon_attachment_holo,7#hash_34f83c239da58b2d,7#,holo,31,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#holo
32,top,optic,7#mpui/ir,ir,0,#ui_icon_attachment_thermal,7#mpui/ir_desc,7#,ir,32,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#ir
33,top,optic,7#mpui/is,is,0,#ui_icon_attachment_iron_sights,7#mpui/is_desc,7#,is,33,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#is
34,gunperk,mod,7#mpui/killcounter,killcounter,0,#cac_mods_kill_counter,7#,7#,killcounter,34,0,clantag custom2 killcounter,0,0,0,0,,,FALSE,,#,,#,,,#killcounter
35,gunperk,rig,7#mpui/mixclip,mixclip,0,#ui_icon_attachment_advancedmags,7#hash_41675721bd9111d3,7#,mixclip,35,0,mixclip,1,0,0,0,,,FALSE,,#,,#,,,#mixclip
36,bottom,rig,7#mpui/mk,mk,0,#cac_mods_trigger_group,7#mpui/mk_desc,7#,mk,36,0,acog damage dualoptic dw dynzoom elo extbarrel extclip fastreload fmj gl grip holo ir is mk mms quickdraw rangefinder reddot reflex rf sf stackfire stalker steadyaim suppressed swayreduc tacknife vzoom,0,0,0,0,,,FALSE,,#,,#,,,#mk
37,top,optic,7#mpui/mms,mms,0,#ui_icon_attachment_mms,7#hash_5cc8a98a1a1af336,7#hash_1dffea8c96fdc0fe,mms,37,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#mms
38,none,none,7#mpui/null,null,0,#weapon_missing_image,7#hash_17ede46111f44fec,7#,,38,0,,0,0,0,0,,,FALSE,,#,,#,,,#null
39,top,optic,7#mpui/pistolscope,pistolscope,0,#ui_icon_attachment_pistolscope,7#hash_651a766bae9b7c5c,7#,pistolscope,39,0,pistolscope,1,0,0,0,,,FALSE,,#,,#,,,#pistolscope
40,rig,rig,7#mpui/quickdraw,quickdraw,0,#ui_icon_attachment_quickdraw,7#hash_464fb4d63791df24,7#,quickdraw,40,0,dw mk quickdraw,1,0,0,0,,,FALSE,,#,,#,,,#quickdraw
41,rig,rig,7#mpui/quickdraw2,quickdraw2,0,#ui_icon_attachment_quickdraw2,7#hash_7129c2ef942745a,7#,quickdraw2,41,0,quickdraw2,1,0,0,0,,,FALSE,,#,,#,,,#quickdraw2
42,top,optic,7#hash_6fe3fbbbbb63092c,rangefinder,0,#cac_mods_rangefinder,7#hash_7afac73e4e0688d4,7#,rangefinder,42,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex swayreduc tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#rangefinder
43,top,optic,7#mpui/reddot,reddot,0,#ui_icon_attachment_dualoptic,7#hash_3ad0e7a1cbad4cb7,7#,reddot,43,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#reddot
44,top,optic,7#mpui/reflex,reflex,0,#ui_icon_attachment_reflex,7#hash_58f22446fa93e6ab,7#,reflex,44,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#reflex
45,muzzle,rig,7#mpui/rf,rf,0,#ui_icon_attachment_rapidfire,7#mpui/rf_desc,7#,rf,45,0,dw mk rf,1,0,0,0,,,FALSE,,#,,#,,,#rf
46,bottom,rig,7#mpui/sf,sf,0,#cac_mods_trigger_group,7#mpui/sf_desc,7#,sf,46,0,dualoptic dw gl mk sf,1,0,0,0,,,FALSE,,#,,#,,,#sf
47,gunperk,rig,7#hash_7a4289cde4df7d84,speedreloader,0,#ui_icon_attachment_speedloader,7#hash_543fe4ea753b9eac,7#,speedreloader,47,0,speedreloader,1,0,0,0,,,FALSE,,#,,#,,,#speedreloader
48,trigger,rig,7#mpui/burst2,stackfire,0,#cac_mods_tribolt,7#hash_6443239d452b1e8d,7#,stackfire,48,0,dw mk stackfire,1,0,0,0,,,FALSE,,#,,#,,,#stackfire
49,gunperk,rig,7#mpui/stalker,stalker,0,#ui_icon_attachment_stock,7#hash_74bcbdc19707392f,7#,stalker,49,0,dw mk stalker,1,0,0,0,,,FALSE,,#,,#,,,#stalker
50,gunperk,rig,7#mpui/stalker2,stalker2,0,#ui_icon_attachment_stock2,7#hash_72b5e12c9c5b3bf,7#,stalker2,50,0,dw stalker2,1,0,0,0,,,FALSE,,#,,#,,,#stalker2
51,gunperk,rig,7#mpui/steadyaim,steadyaim,0,#ui_icon_attachment_laser,7#hash_3e4a67b0d74a662a,7#,steadyaim,51,0,dw mk steadyaim,1,0,0,0,,,FALSE,,#,,#,,,#steadyaim
52,gunperk,rig,7#mpui/steadyaim2,steadyaim2,0,#ui_icon_attachment_laser2,7#hash_5819d3514e6b40a0,7#,steadyaim2,52,0,steadyaim2,1,0,0,0,,,FALSE,,#,,#,,,#steadyaim2
53,gunperk,rig,7#mpui/supply,supply,0,#ui_icon_attachment_bandolier,7#hash_14ad824a233eedc,7#,supply,53,0,supply,1,0,0,0,,,FALSE,,#,,#,,,#supply
54,rig,rig,7#mpui/suppressed,suppressed,0,#ui_icon_attachment_supressor,7#hash_175b0c2ccec045a3,7#hash_3d7abb3373fab887,suppressed,54,0,mk suppressed,1,0,0,0,,,FALSE,,#,,#,,,#suppressed
55,rig,rig,7#hash_701c5f025eb74ec6,swayreduc,0,#ui_icon_attachment_stablizer,7#hash_2c3e9e30064c8db6,7#,swayreduc,55,0,dw mk rangefinder swayreduc,1,0,0,0,,,FALSE,,#,,#,,,#swayreduc
56,gunperk,rig,7#hash_3ddb056b79311ade,tacknife,0,#cac_mods_tact_knife,7#hash_7e61522bc8bc3dee,7#,tacknife,56,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#tacknife
57,gunperk,uber,7#mpui/uber,uber,0,#ui_icon_attachment_smg_accurate_opmod_wildfire,7#hash_192620fbfe2bb385,7#,uber,57,0,uber,2,0,0,0,,,FALSE,,#,,#,,,#uber
58,top,optic,7#mpui/vzoom,vzoom,0,#cac_mods_var_zoom,7#hash_5071aa2f1fc20b4c,7#,vzoom,58,0,acog dualoptic dw dynzoom elo holo ir is mk mms rangefinder reddot reflex tacknife vzoom,1,0,0,0,,,FALSE,,#,,#,,,#vzoom
0,camo,weaponoption,7#mpui/none,camo_none,0,#menu_cac_none,7#mpui/none,7#,,0,0,,0,0,0,1000,,,FALSE,,#,,#,,,#camo_none
1,camo,weaponoption,7#hash_768c5aeecc2d7cc4,camo_alfa,0,#hash_711086aed7528885,7#hash_4361bc63de0848d3,7#,,0,0,,0,0,0,1000,,,FALSE,mp,#,perf,#,,,#camo_alfa
2,camo,weaponoption,7#hash_2d003d6a1240093c,camo_alfa_wz,0,#hash_6eba51005ba9a081,7#hash_7664f631b276facc,7#,,0,0,,0,0,0,1000,,,FALSE,wz,#,perf,#,,,#camo_alfa_wz
3,camo,weaponoption,7#hash_23184906a849ac54,camo_alfa_zm,0,#hash_542e9a1cf0161ba5,7#hash_47e1955bea1fc19,7#,,0,0,,0,0,0,1000,,,FALSE,zm,#,perf,#,,,#camo_alfa_zm
4,camo,weaponoption,7#hash_c0c2aecab7c9830,camo_bravo,0,#hash_6330d30074e798f9,7#hash_4a324d42cf256472,7#,,0,0,,0,0,0,1000,,,FALSE,mp,#,perf,#,,,#camo_bravo
5,camo,weaponoption,7#hash_6aee422878d572b9,camo_bravo_wz,0,#hash_65a3dc74c6c8e0dd,7#hash_3292e34998476e76,7#,,0,0,,0,0,0,1000,,,FALSE,wz,#,perf,#,,,#camo_bravo_wz
6,camo,weaponoption,7#hash_506621193b404166,camo_bravo_zm,0,#hash_349f397a9a5bb7c1,7#hash_11844df90c43c32c,7#,,0,0,,0,0,0,1000,,,FALSE,zm,#,perf,#,,,#camo_bravo_zm
7,camo,weaponoption,7#hash_246c7d9118b22299,camo_charlie,0,#hash_5fbf8a233ce27d7b,7#hash_1c93858d6991c626,7#,,0,0,,0,0,0,1000,,,FALSE,mp,#,perf,#,,,#camo_charlie
8,camo,weaponoption,7#hash_3e42591da1c1538f,camo_charlie_wz,0,#hash_4a0c7c94f04173c7,7#hash_639a907fae7467b1,7#,,0,0,,0,0,0,1000,,,FALSE,wz,#,perf,#,,,#camo_charlie_wz
9,camo,weaponoption,7#hash_4c2bbe6f91c1ca94,camo_charlie_zm,0,#hash_28661b9ceee03937,7#hash_60a2e99cf0e191e1,7#,,0,0,,0,0,0,1000,,,FALSE,zm,#,perf,#,,,#camo_charlie_zm
10,camo,weaponoption,7#hash_6a4930978aef6c45,camo_delta,0,#hash_20ee83883ec8d08f,7#hash_2b40461a235c9616,7#,,0,0,,0,0,0,1000,,,FALSE,mp,#,perf,#,,,#camo_delta
11,camo,weaponoption,7#hash_33f013eacb53964c,camo_delta_wz,0,#hash_be13fc523d74bb3,7#hash_2f75827412f48897,7#,,0,0,,0,0,0,1000,,,FALSE,wz,#,perf,#,,,#camo_delta_wz
12,camo,weaponoption,7#hash_2aa6fa1848766679,camo_delta_zm,0,#hash_2e9f03f857c34bc3,7#hash_44149fa37d4d853f,7#,,0,0,,0,0,0,1000,,,FALSE,zm,#,perf,#,,,#camo_delta_zm
13,camo,weaponoption,7#hash_40c47b72c083914,camo_echo,0,#hash_3497e3faea3f47d4,7#hash_5b7536f294f156a6,7#,,0,0,,0,0,0,1000,,,FALSE,mp,#,perf,#,,,#camo_echo
14,camo,weaponoption,7#hash_5e2c81adb5a5264a,camo_echo_wz,0,#hash_26d4d474451b2e5e,7#hash_3e968f73a7d7e44e,7#,,0,0,,0,0,0,1000,,,FALSE,wz,#,perf,#,,,#camo_echo_wz
15,camo,weaponoption,7#hash_3ae42f7d6eabab5a,camo_echo_zm,0,#hash_1f46284b7f61debe,7#hash_51252660f83e3872,7#,,0,0,,0,0,0,1000,,,FALSE,zm,#,perf,#,,,#camo_echo_zm
16,camo,weaponoption,7#hash_4dff11036295b59f,camo_foxtrot,0,#hash_3e84e5f0110025bd,7#hash_52de177886494628,7#,,2,0,,0,0,0,0,,,FALSE,mp,#,perf,#,,,#camo_foxtrot
17,camo,weaponoption,7#hash_25d3f454e864bb4a,camo_foxtrot_wz,0,#hash_306c399819b0ede9,7#hash_3bad41af24cc7ed5,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,perf,#,,,#camo_foxtrot_wz
18,camo,weaponoption,7#hash_4d048d939c70cad9,camo_foxtrot_zm,0,#hash_1c905cc4ebf687bd,7#hash_5abca820cfab2cd8,7#,,2,0,,0,0,0,0,,,FALSE,zm,#,perf,#,,,#camo_foxtrot_zm
19,camo,weaponoption,7#hash_6063cd6ae0f6ce28,camo_golf,0,#hash_4819e41b4d1c1425,7#hash_23d45d79e7cc975d,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,perf,#,,,#camo_golf
20,camo,weaponoption,7#hash_4973da5ba484b2ae,camo_golf_wz,0,#hash_e9ce32f92c16fe1,7#hash_2462544f3066322a,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,perf,#,,,#camo_golf_wz
21,camo,weaponoption,7#hash_3640fdfd426ba4b4,camo_golf_zm,0,#hash_5e6789e0c225b105,7#hash_7db4187f695ce2a6,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,perf,#,,,#camo_golf_zm
22,camo,weaponoption,7#hash_629d187300caa85d,camo_hotel,0,#hash_49a3098b1e1e205b,7#hash_5ec68d99caf17930,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,perf,#,,,#camo_hotel
23,camo,weaponoption,7#hash_95c5021b448b56,camo_hotel_wz,0,#hash_6c9bcae577ed2167,7#hash_502cca55de20d536,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,perf,#,,,#camo_hotel_wz
24,camo,weaponoption,7#hash_25fc6c872fa95f5e,camo_hotel_zm,0,#hash_217969e88e8b88d7,7#hash_6d832831f5532f00,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,perf,#,,,#camo_hotel_zm
25,camo,weaponoption,7#hash_607993fb651c3014,camo_india,0,#hash_28c9a231816028ca,7#hash_15b50559752dd744,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,perf,#,,,#camo_india
26,camo,weaponoption,7#hash_26adc6b84f143b29,camo_india_wz,0,#hash_a0e84e74ba48844,7#hash_25811ef8abc80b1f,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,perf,#,,,#camo_india_wz
27,camo,weaponoption,7#hash_78d753143b405d88,camo_india_zm,0,#hash_d381cd35adc66c8,7#hash_62503932e1d53a87,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,perf,#,,,#camo_india_zm
28,camo,weaponoption,7#hash_5c28147c226eb600,camo_juliett,0,#hash_12fed9984b8ed628,7#hash_5c28147c226eb600,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,tech,#,,,#camo_juliett
29,camo,weaponoption,7#hash_5f17105e484faba8,camo_juliett_wz,0,#hash_35dc278d139a7c8a,7#hash_5f17105e484faba8,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,tech,#,,,#camo_juliett_wz
30,camo,weaponoption,7#hash_66d33b296eb64fbc,camo_juliett_zm,0,#hash_35dce0b6d140d15a,7#hash_66d33b296eb64fbc,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,tech,#,,,#camo_juliett_zm
31,camo,weaponoption,7#hash_7e31505384e0837a,camo_kilo,0,#hash_19150616872a7dbc,7#hash_7e31505384e0837a,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,tech,#,,,#camo_kilo
32,camo,weaponoption,7#hash_3ca968dee9e5dc02,camo_kilo_wz,0,#hash_57a8cb9b548bfd36,7#hash_3ca968dee9e5dc02,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,tech,#,,,#camo_kilo_wz
33,camo,weaponoption,7#hash_665fcaf288735f26,camo_kilo_zm,0,#hash_3e19ece7f5633306,7#hash_665fcaf288735f26,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,tech,#,,,#camo_kilo_zm
34,camo,weaponoption,7#hash_36be4a2f9e325b50,camo_lima,0,#hash_3c9af6890064158,7#hash_36be4a2f9e325b50,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,tech,#,,,#camo_lima
35,camo,weaponoption,7#hash_2628f8facd7d3398,camo_lima_wz,0,#hash_7794f6fe9510297a,7#hash_2628f8facd7d3398,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,tech,#,,,#camo_lima_wz
36,camo,weaponoption,7#hash_17783814d047454c,camo_lima_zm,0,#hash_197bbb0a109e986a,7#hash_17783814d047454c,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,tech,#,,,#camo_lima_zm
37,camo,weaponoption,7#hash_7564cce16f4274f6,camo_mike,0,#hash_7c18fcbdfb3a4d5b,7#hash_7564cce16f4274f6,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,tech,#,,,#camo_mike
38,camo,weaponoption,7#hash_68aa6bf5db640dde,camo_mike_wz,0,#hash_25aaaa61b9653067,7#hash_68aa6bf5db640dde,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,tech,#,,,#camo_mike_wz
39,camo,weaponoption,7#hash_58b7aeee47f428da,camo_mike_zm,0,#hash_5a884964d00397d7,7#hash_58b7aeee47f428da,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,tech,#,,,#camo_mike_zm
40,camo,weaponoption,7#hash_556fbdaebf02d158,camo_november,0,#hash_6043ed4415dbb7b7,7#hash_556fbdaebf02d158,7#,,0,0,,0,0,0,0,,,FALSE,mp,#,tech,#,,,#camo_november
41,camo,weaponoption,7#hash_4f0d8ebb363015e0,camo_november_wz,0,#hash_e516a93bdf76eb,7#hash_4f0d8ebb363015e0,7#,,0,0,,0,0,0,0,,,FALSE,wz,#,tech,#,,,#camo_november_wz
42,camo,weaponoption,7#hash_43b0cfc850dbcc04,camo_november_zm,0,#hash_2ba186e8d0518eb,7#hash_43b0cfc850dbcc04,7#,,0,0,,0,0,0,0,,,FALSE,zm,#,tech,#,,,#camo_november_zm
43,camo,weaponoption,7#hash_13f64b913a8510ce,camo_gold,0,#menu_camo_gold_pattern,7#hash_13f64b913a8510ce,7#,,0,0,,0,0,0,0,,,FALSE,,#,mstr,#,,,#camo_gold
44,camo,weaponoption,7#hash_4b105b524a93b53d,camo_diamond,0,#menu_camo_diamond_pattern,7#hash_4b105b524a93b53d,7#,,0,0,,0,0,0,0,,,FALSE,,#,mstr,#,,,#camo_diamond
45,camo,weaponoption,7#hash_2b3d791eb05ec296,camo_darkmatter,0,#menu_camo_darkmatter_pattern,7#hash_2b3d791eb05ec296,7#,,0,0,,0,0,0,0,,,FALSE,,#,mstr,#,,,#camo_darkmatter
46,camo,weaponoption,7#hash_30f532e9051a3691,camo_active_dlc2_retro_vegas_neon_wrapper,0,#hash_254ba497ff72c798,7#hash_30f532e9051a3691,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#ar_stealth_t8,,,#camo_active_dlc2_retro_vegas_neon_wrapper
47,camo,weaponoption,7#hash_2b0fae1c09a3d8a9,camo_active_dlc2_zombie_flick_wrapper,0,#hash_4d5ec8024d178a91,7#hash_2b0fae1c09a3d8a9,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#tr_longburst_t8,,,#camo_active_dlc2_zombie_flick_wrapper
48,camo,weaponoption,7#hash_1c07c87a45375aaf,camo_active_dlc2_party_rock_wrapper,0,#hash_2fc93a78541b61f2,7#hash_1c07c87a45375aaf,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#smg_handling_t8,,,#camo_active_dlc2_party_rock_wrapper
49,camo,weaponoption,7#hash_5dc620aa9640e528,camo_active_dlc2_apb_wrapper,0,#hash_4a2071f4b31ea691,7#hash_5dc620aa9640e528,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#ar_fastfire_t8,,,#camo_active_dlc2_apb_wrapper
50,camo,weaponoption,7#,camo_loot_placeholder_72,0,#hash_23110fdf868a130c,7#,7#,,0,0,,0,0,0,0,,,FALSE,,#,,#,,,#camo_loot_placeholder_72
51,camo,weaponoption,7#,camo_loot_placeholder_73,0,#hash_231110df868a14bf,7#,7#,,0,0,,0,0,0,0,,,FALSE,,#,,#,,,#camo_loot_placeholder_73
52,camo,weaponoption,7#hash_3dfd2cf9c5589207,camo_dlc1_cherryblossom,0,#hash_1de963d728da84c1,7#hash_3dfd2cf9c5589207,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,lootbase,#,,,#camo_dlc1_cherryblossom
53,camo,weaponoption,7#hash_f3011ec9092dca2,camo_dlc1_circuitboard,0,#hash_56e3ceaedeec6738,7#hash_f3011ec9092dca2,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,lootbase,#,,,#camo_dlc1_circuitboard
54,camo,weaponoption,7#hash_255c9cc584359d0e,camo_dlc1_shimmer,0,#hash_591a633052b253d0,7#hash_255c9cc584359d0e,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,lootbase,#,,,#camo_dlc1_shimmer
55,camo,weaponoption,7#hash_9340177dbe3be9f,camo_dlc1_roadhouse,0,#hash_562113cb41be1e31,7#hash_9340177dbe3be9f,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,lootbase,#,,,#camo_dlc1_roadhouse
56,camo,weaponoption,7#hash_77dce7635423ba68,camo_active_dlc1_cyberpunk_wrapper,0,#hash_383e5f2612d0fb78,7#hash_77dce7635423ba68,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#ar_damage_t8,,,#camo_active_dlc1_cyberpunk_wrapper
57,camo,weaponoption,7#hash_7fd496c4cf9ec713,camo_active_dlc1_plasma_drive_wrapper,0,#hash_235572ca2598640c,7#hash_7fd496c4cf9ec713,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#ar_modular_t8,,,#camo_active_dlc1_plasma_drive_wrapper
58,camo,weaponoption,7#hash_663114aa52ffcb21,camo_active_dlc1_ww2_wrapper,0,#hash_3a3600ecdda33ed1,7#hash_663114aa52ffcb21,7#,,0,0,,0,0,0,0,,,FALSE,loot,#,active,#shotgun_pump_t8,,,#camo_active_dlc1_ww2_wrapper
